id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.2258752588359654
2,wind,2030,false,0.4,,2.503765255282225
3,solar,2030,false,0.5,,0.8609602014956061
4,ocgt,2030,false,0.1,,0.0854055277163632
5,electrolizer,2030,false,0.1,,1.0
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
