id,scenario,probability,solution,dual_scenario_tail_excess
1,16,0.9,,-0.0
2,31,0.019999999999999997,,0.020000000000000004
3,33,0.019999999999999997,,0.020000000000000004
4,34,0.019999999999999997,,0.020000000000000004
5,37,0.019999999999999997,,0.020000000000000004
6,38,0.019999999999999997,,0.020000000000000004
