asset,benchmark_solution,approximation_solution,diff
ccgt,1.2212661615915958,1.2239959190090537,0.0022351863199913213
wind,2.623201721768623,2.519430379388234,-0.03955904020618893
solar,0.4682973664558969,0.48052288830915707,0.026106322027355487
ocgt,0.5407448718671763,0.5541100406129854,0.024716219128735378
electrolizer,1.0644285036484202,1.0517676597734709,-0.011894499096513515
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
