asset,benchmark_solution,approximation_solution,diff
ccgt,1.3007009980140445,1.2175966005824324,-0.0638920071242344
wind,2.58756847804157,3.1996437684178276,0.23654457672150714
solar,0.1658225803601034,0.6556397640190075,2.9538629937805094
ocgt,0.15843387019144806,0.1991073259171717,0.25672197287470616
electrolizer,1.0554139274616257,1.1629788585032432,0.10191729353081574
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
