milestone_year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,3,4876,0.0,0.5396615314590106,0.23051964254702356,15169.1,255.0
2030,3,4877,0.00025499999999999996,0.5722677677662371,0.27337303163205107,15244.1,255.0
2030,3,4878,0.041375,0.6243233964599846,0.2858519954907609,16107.7,255.0
2030,3,4879,0.23623500000000003,0.6714729556928513,0.29178957183407617,16058.0,255.0
2030,3,4880,0.4262825,0.7023642878801409,0.2914740177757984,18986.3,255.0
2030,3,4881,0.542265,0.7095961354226211,0.3094015909375844,20829.1,255.0
2030,3,4882,0.5834175,0.7000813105514787,0.321552558100144,21514.8,255.0
2030,3,4883,0.5858175,0.6190134913224995,0.2970705241829709,21590.1,255.0
2030,3,4884,0.5700725,0.5303539996927344,0.27045511918634746,22059.1,255.0
2030,3,4885,0.5438675,0.4627008804069179,0.2537386538569141,22452.2,255.0
2030,3,4886,0.5142,0.3972878457755308,0.22893799024844105,22948.7,255.0
2030,3,4887,0.47406000000000004,0.34091061854070975,0.20082512535230787,22742.1,255.0
2030,3,4888,0.4642225000000001,0.2802375288793737,0.16172508067865138,22200.3,255.0
2030,3,4889,0.4383,0.2200553259206088,0.11477097645072812,21331.3,255.0
2030,3,4890,0.39344999999999997,0.16755201640118622,0.07339161688219961,20462.3,255.0
2030,3,4891,0.2736325,0.12136121230020207,0.050220464778274965,19830.8,255.0
2030,3,4892,0.0948975,0.08105360445634716,0.04709841036230932,18638.1,255.0
2030,3,4893,0.00578,0.05652748712063503,0.06368216991004028,17480.0,255.0
2030,3,4894,0.0,0.039450254802350336,0.09634439046214993,16260.8,255.0
2030,3,4895,0.0,0.021835574182202278,0.07883440214588218,17814.9,255.0
2030,3,4896,0.0,0.008336960271768166,0.035084494545400934,16662.9,255.0
2030,3,4897,0.0,0.004493866288493236,0.014569888974105757,16088.0,255.0
2030,3,4898,0.0,0.003931382909470894,0.007498437788265727,15608.8,255.0
2030,3,4899,0.0,0.005227566994630372,0.005803467835024749,15495.5,255.0
2030,3,4900,0.0,0.0050959566795174905,0.00416475272135124,15539.1,255.0
2030,3,4901,0.0,0.004158765906087936,0.003467411310457576,15552.4,255.0
2030,3,4902,0.0209425,0.003323663515602391,0.00517672718704308,16531.6,255.0
2030,3,4903,0.11675750000000001,0.0030265512221747818,0.004924637959259107,16719.2,255.0
2030,3,4904,0.2216725,0.003186558237848318,0.0040600030001040404,20060.0,255.0
2030,3,4905,0.3226775,0.00414530187955882,0.004365419517298469,22497.2,255.0
