asset,benchmark_solution,approximation_solution,diff
ccgt,1.2115497493556813,1.1629143086908151,-0.04014316431556453
wind,2.7338631733476055,2.5252185611360702,-0.076318600815728
solar,0.9100703190948519,1.2420463398324544,0.36478062603753847
ocgt,0.0,0.2636306218038727,0.2636306218038727
electrolizer,1.10924416765504,1.1005413005473248,-0.007845763233637887
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
