id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.23353621978987352
2,h2_storage,2030,1,2,2,,-0.23353621978987352
3,h2_storage,2030,1,3,3,,-0.23353621978987352
4,h2_storage,2030,1,4,4,,-0.23353621978987352
5,h2_storage,2030,1,5,5,,-0.23353621978987352
6,h2_storage,2030,1,6,6,,-0.23353621978987352
7,h2_storage,2030,1,7,7,,-0.23353621978987352
8,h2_storage,2030,1,8,8,,-0.23353621978987352
9,h2_storage,2030,1,9,9,,-0.23353621978987352
10,h2_storage,2030,1,10,10,,-0.23353621978987352
11,h2_storage,2030,1,11,11,,-0.23353621978987352
12,h2_storage,2030,1,12,12,,-0.23353621978987352
13,h2_storage,2030,1,13,13,,-0.23353621978987352
14,h2_storage,2030,1,14,14,,-0.23353621978987352
15,h2_storage,2030,1,15,15,,-0.23353621978987352
16,h2_storage,2030,1,16,16,,-0.23353621978987352
17,h2_storage,2030,1,17,17,,-0.23353621978987352
18,h2_storage,2030,1,18,18,,-0.23353621978987352
19,h2_storage,2030,1,19,19,,-0.23353621978987352
20,h2_storage,2030,1,20,20,,-0.23353621978987352
21,h2_storage,2030,1,21,21,,-0.23353621978987352
22,h2_storage,2030,1,22,22,,-0.23353621978987352
23,h2_storage,2030,1,23,23,,-0.23353621978987352
24,h2_storage,2030,1,24,24,,-0.23353621978987352
25,h2_storage,2030,2,1,1,,-0.24963865705746613
26,h2_storage,2030,2,2,2,,-0.24963865705746613
27,h2_storage,2030,2,3,3,,-0.24963865705746613
28,h2_storage,2030,2,4,4,,-0.24963865705746613
29,h2_storage,2030,2,5,5,,-0.24963865705746613
30,h2_storage,2030,2,6,6,,-0.24963865705746613
31,h2_storage,2030,2,7,7,,-0.24963865705746613
32,h2_storage,2030,2,8,8,,-0.24963865705746613
33,h2_storage,2030,2,9,9,,-0.24963865705746613
34,h2_storage,2030,2,10,10,,-0.24963865705746613
35,h2_storage,2030,2,11,11,,-0.24963865705746613
36,h2_storage,2030,2,12,12,,-0.24963865705746613
37,h2_storage,2030,2,13,13,,-0.24963865705746613
38,h2_storage,2030,2,14,14,,-0.24963865705746613
39,h2_storage,2030,2,15,15,,-0.24963865705746613
