scenario,milestone_year,period,rep_period,weight
10,2030,34,11,0.014235764274401807
10,2030,34,12,0.6792184058995453
10,2030,35,1,0.15229729479954632
10,2030,35,4,0.11914644075289003
10,2030,35,11,0.6393452448816255
10,2030,35,12,0.08921101956593817
10,2030,36,1,0.696188034709411
10,2030,36,3,0.04920696128570177
10,2030,36,5,0.061600821909360955
10,2030,36,8,0.06857746433939133
10,2030,36,10,0.06881775105979394
10,2030,36,11,0.05560896669634085
10,2030,37,1,0.04110596895211985
10,2030,37,4,0.0873941326097415
10,2030,37,7,0.5879634007491957
10,2030,37,8,0.12449486865625584
10,2030,37,12,0.15904162903268698
10,2030,38,1,0.19970719376929164
10,2030,38,4,0.22072096605299904
10,2030,38,7,0.3479648924821369
10,2030,38,8,0.11879044942472634
10,2030,38,9,0.04166394377098553
10,2030,38,12,0.07115255449986073
10,2030,39,1,0.23892054480281394
10,2030,39,4,0.14808376697936038
10,2030,39,7,0.2899840102352082
10,2030,39,9,0.3230116779826175
10,2030,40,1,0.2718870861425224
10,2030,40,4,0.3281916810888912
10,2030,40,7,0.26893425004664007
10,2030,40,10,0.13098698272194634
10,2030,41,8,0.28429507831513245
10,2030,41,10,0.010836383264853358
10,2030,41,12,0.7048685384200142
10,2030,42,1,0.09560625380969479
10,2030,42,4,0.022283803701838446
10,2030,42,9,0.5226819554744879
10,2030,42,12,0.35942798701397877
10,2030,43,1,0.08610441984001252
10,2030,43,2,0.1721103642201483
10,2030,43,4,0.2661944677557353
10,2030,43,8,0.3971590329589827
10,2030,43,12,0.07843171522512106
10,2030,44,1,0.24793138605899379
10,2030,44,4,0.03200253064422999
10,2030,44,11,0.67568293237162
10,2030,44,12,0.0443831509251562
10,2030,45,2,0.05640142970063569
10,2030,45,4,0.06539543591020892
10,2030,45,7,0.19647823444400989
10,2030,45,8,0.2630325025594686
10,2030,45,12,0.41869239738567693
10,2030,46,1,0.19285938081359888
10,2030,46,3,0.09858297071869788
10,2030,46,4,0.20772616689471085
10,2030,46,9,0.4655037811093105
10,2030,46,12,0.03532770046368195
10,2030,47,1,0.05212783481308972
10,2030,47,8,0.668015791056115
10,2030,47,12,0.27985637413079534
10,2030,48,2,0.11554050793616541
10,2030,48,6,0.06803686535012447
10,2030,48,8,0.028560108976646254
10,2030,48,9,0.01209574408147857
10,2030,48,12,0.7757667736555852
10,2030,49,2,0.17790851894376974
10,2030,49,6,0.0275415742414585
10,2030,49,8,0.07669772913650474
10,2030,49,10,0.06849871246053446
10,2030,49,11,0.09639420105317377
10,2030,49,12,0.5529592641645588
10,2030,50,2,0.34717317919172574
10,2030,50,6,0.020645318893608808
10,2030,50,8,0.027167875528614705
10,2030,50,12,0.6050136263860507
10,2030,51,2,0.06202129758840716
10,2030,51,6,0.15601847181837847
10,2030,51,9,0.1068210300094897
10,2030,51,11,0.03593444338650369
10,2030,51,12,0.6392047571972209
10,2030,52,1,0.10244086145436315
10,2030,52,3,0.21347613536569782
10,2030,52,4,0.09050184481155427
10,2030,52,5,0.14280618845206494
10,2030,52,7,0.33087187476309615
10,2030,52,9,0.11990309515322368
10,2030,53,4,0.23115140397215364
10,2030,53,7,0.5257959518116235
10,2030,53,8,0.0591432770426097
10,2030,53,10,0.18390936717361311
10,2030,54,1,0.2346287316005602
10,2030,54,4,0.17419905767778177
10,2030,54,7,0.0
10,2030,54,8,0.1211134683583152
10,2030,54,9,0.0330393542512658
10,2030,54,10,0.41658407340397113
10,2030,54,11,0.02043531470810605
10,2030,55,1,0.03139856171193451
10,2030,55,4,0.08053011142899168
10,2030,55,7,0.12456396701229906
10,2030,55,8,0.15570536014687916
10,2030,55,9,0.5528875054721316
10,2030,55,10,0.05491449422776391
10,2030,56,1,0.04999875597598619
10,2030,56,2,0.03479321214380216
10,2030,56,6,0.08330501986649087
10,2030,56,7,0.07815229978705862
10,2030,56,8,0.6323793244105377
10,2030,56,9,0.03267427958506606
10,2030,56,12,0.0886971082310583
10,2030,57,2,0.1986846504620134
10,2030,57,3,0.07168126950982555
10,2030,57,6,0.05637333427735819
10,2030,57,8,0.4256574298309683
10,2030,57,12,0.2476033159198345
10,2030,58,2,0.19256567176607464
10,2030,58,6,0.11338749929628375
10,2030,58,8,0.03136707990816284
10,2030,58,9,0.018800716954194416
10,2030,58,12,0.6438790320752843
10,2030,59,2,0.23984414259260883
10,2030,59,4,0.01757940883452569
10,2030,59,5,0.014930950692461706
10,2030,59,6,0.03721660700099412
10,2030,59,8,0.20908675704744184
10,2030,59,11,0.08856622042627299
10,2030,59,12,0.3927759134056949
10,2030,60,2,0.34821323565789003
10,2030,60,6,0.08602561397612629
10,2030,60,12,0.5657611503659837
10,2030,61,2,0.5094612499661784
10,2030,61,8,0.05406812731244263
10,2030,61,9,0.07774103371958102
10,2030,61,12,0.358729589001798
10,2030,62,2,0.5404652916363161
10,2030,62,6,0.011944425996400186
10,2030,62,8,0.025165468970844297
10,2030,62,9,0.0596871508063952
10,2030,62,12,0.3627376625900443
10,2030,63,2,0.5964890843415295
10,2030,63,8,0.05682249453411502
10,2030,63,9,0.023054499094613202
10,2030,63,12,0.3236339220297423
10,2030,64,2,0.6258962041824919
10,2030,64,6,0.011337000687633525
10,2030,64,12,0.3627667951298746
10,2030,65,2,0.4007379872200848
10,2030,65,6,0.03549228721966464
10,2030,65,8,0.09563880743767532
10,2030,65,12,0.46813091812257523
10,2030,66,6,0.3355407567889746
10,2030,66,7,0.023551349571972833
10,2030,66,9,0.6409078936390525
10,2030,67,1,0.21755308058945186
10,2030,67,9,0.011979884907140456
10,2030,67,10,0.7704670345034077
10,2030,68,1,0.12298337932298968
10,2030,68,4,0.16164863455961534
10,2030,68,8,0.05128403033079617
10,2030,68,10,0.6640839557865988
10,2030,69,1,0.015789597272640843
10,2030,69,4,0.21274637639024718
10,2030,69,5,0.5869750488443038
10,2030,69,7,0.03927812681927131
10,2030,69,10,0.14521085067353684
10,2030,70,2,0.2644281296474413
10,2030,70,4,0.0652214126478042
10,2030,70,7,0.1574694175047677
10,2030,70,8,0.26400787093125017
10,2030,70,10,0.24887316926873673
10,2030,71,2,0.3016876626374558
10,2030,71,4,0.043387815784128925
10,2030,71,5,0.057190626206746205
10,2030,71,6,0.059264037539872354
10,2030,71,7,0.0980342545480089
10,2030,71,8,0.37325384158797836
10,2030,71,11,0.06718176169580964
10,2030,72,2,0.08950029851082933
10,2030,72,4,0.3386055387176971
10,2030,72,5,0.18241547963841362
10,2030,72,11,0.38947868313305994
10,2030,73,2,0.6585195757825063
10,2030,73,4,0.020272637214262503
10,2030,73,6,0.033079797247998095
10,2030,73,8,0.020273617784421404
10,2030,73,12,0.2678543719708116
10,2030,74,2,0.24395769991474606
10,2030,74,6,0.029995879460955714
10,2030,74,8,0.12774138391570128
10,2030,74,10,0.040025435701086104
10,2030,74,12,0.558279601007511
10,2030,75,2,0.4394602276190555
10,2030,75,6,0.022014839483440327
10,2030,75,8,0.04907538345234462
10,2030,75,9,0.23388393368786445
10,2030,75,12,0.25556561575729514
10,2030,76,2,0.17266298362461643
10,2030,76,8,0.07403932242596878
10,2030,76,9,0.5713930217287371
10,2030,76,12,0.18190467222067774
10,2030,77,4,0.33306790696477107
10,2030,77,5,0.4855844474897774
10,2030,77,7,0.0
10,2030,77,8,0.0901402652738492
10,2030,77,10,0.09120738027160238
10,2030,78,2,0.09717432014789346
10,2030,78,4,0.5678136538641998
10,2030,78,5,0.33501202598790675
10,2030,79,2,0.014593685363785922
10,2030,79,3,0.24334501407217357
10,2030,79,4,0.6442342534910325
10,2030,79,5,0.02821327542199971
10,2030,79,8,0.014298099254469959
10,2030,79,11,0.05531567239653846
10,2030,80,2,0.18586490945611264
10,2030,80,6,0.07276750440381395
10,2030,80,8,0.08700034624525498
10,2030,80,12,0.6543672398948184
10,2030,81,2,0.3261846485619399
10,2030,81,6,0.06568139022529046
10,2030,81,8,0.07017938605415013
10,2030,81,12,0.5379545751586194
10,2030,82,2,0.661938489767553
10,2030,82,4,0.0653453376589365
10,2030,82,6,0.04276761208627933
10,2030,82,9,0.04805890655769986
10,2030,82,12,0.18188965392953133
10,2030,83,2,0.07156574421739281
10,2030,83,4,0.03171655402044236
10,2030,83,7,0.010951878402543686
10,2030,83,9,0.8857658233596211
10,2030,84,1,0.02054569770958665
10,2030,84,4,0.046735010569145696
10,2030,84,7,0.17841138841216492
10,2030,84,8,0.4246021726437812
10,2030,84,9,0.12504406564772094
10,2030,84,10,0.2046616650176007
10,2030,85,1,0.15185647924260298
10,2030,85,5,0.6785450867019672
10,2030,85,10,0.16959843405542988
10,2030,86,1,0.12905427693586558
10,2030,86,4,0.11274399837258763
10,2030,86,7,0.1768364669201553
10,2030,86,10,0.5813652577713916
10,2030,87,2,0.16561507695040426
10,2030,87,4,0.4857247683618704
10,2030,87,5,0.04980363863877822
10,2030,87,8,0.05152660505469658
10,2030,87,10,0.24732991099425067
10,2030,88,1,0.38357538762702903
10,2030,88,4,0.36727977488773433
10,2030,88,5,0.06008353924687866
10,2030,88,7,0.0
10,2030,88,8,0.06168456448350633
10,2030,88,10,0.12737673375485162
10,2030,89,1,0.07270350436253231
10,2030,89,6,0.3692837196476498
10,2030,89,9,0.4721265828740717
10,2030,89,12,0.08588619311574623
10,2030,90,1,0.3805789233352332
10,2030,90,7,0.22218249707364413
10,2030,90,8,0.1912402331544487
10,2030,90,9,0.09373413648303142
10,2030,90,10,0.11226420995364256
10,2030,91,1,0.3398215810234385
10,2030,91,5,0.027001446036284835
10,2030,91,7,0.12804509473414058
10,2030,91,10,0.5051318782061361
10,2030,92,1,0.26152224402154267
10,2030,92,4,0.3004647292960774
10,2030,92,7,0.13618591897499754
10,2030,92,10,0.30182710770738247
10,2030,93,1,0.1091784222341198
10,2030,93,2,0.01373753592036964
10,2030,93,6,0.3929306447329056
10,2030,93,9,0.4134466053889372
10,2030,93,12,0.07070679172366774
10,2030,94,1,0.308068260006702
10,2030,94,4,0.15167438737771308
10,2030,94,7,0.12098108898300684
10,2030,94,10,0.41927626363257803
10,2030,95,1,0.17035135513271027
10,2030,95,7,0.07940097977264657
10,2030,95,8,0.055486512080280645
10,2030,95,9,0.14535784399247978
10,2030,95,10,0.5494033090218828
10,2030,96,1,0.1097592008756288
10,2030,96,4,0.08029963561282617
10,2030,96,10,0.809941163511545
10,2030,97,1,0.16041558329526165
10,2030,97,6,0.020810606611809345
10,2030,97,7,0.36980753765527263
10,2030,97,8,0.032392341361478436
10,2030,97,9,0.16221337111206882
10,2030,97,10,0.25436055996410917
10,2030,98,1,0.020515841585939974
10,2030,98,2,0.11629990094464557
10,2030,98,4,0.0
10,2030,98,8,0.4283514733128131
10,2030,98,10,0.43483278415660137
10,2030,99,1,0.06291846371308396
10,2030,99,4,0.09533052313944201
10,2030,99,7,0.413370642671992
10,2030,99,8,0.06702056919421663
10,2030,99,10,0.36135980128126544
10,2030,100,2,0.5578567684488498
10,2030,100,4,0.2181430790611866
10,2030,100,8,0.2240001524899637
10,2030,101,1,0.21850339571029506
10,2030,101,4,0.056780074110533346
10,2030,101,10,0.0485398434735196
10,2030,101,11,0.676176686705652
10,2030,102,1,0.02710750317396114
10,2030,102,2,0.42231005756882606
10,2030,102,5,0.05514693855452995
10,2030,102,8,0.36516650139184553
10,2030,102,10,0.05690146542893353
10,2030,102,12,0.07336753388190383
10,2030,103,2,0.16628363026323026
10,2030,103,3,0.20736654885728958
10,2030,103,4,0.49923865582104365
10,2030,103,7,0.02621462687412925
10,2030,103,10,0.03911973431367291
10,2030,103,11,0.06177680387063431
10,2030,104,2,0.6091651608031649
10,2030,104,4,0.2142705716778823
10,2030,104,5,0.029726177289885018
10,2030,104,6,0.035248262105693345
10,2030,104,7,0.01998484439541187
10,2030,104,11,0.0916049837279626
10,2030,105,2,0.5070780486029555
10,2030,105,8,0.23177105755200783
10,2030,105,9,0.03953623690473713
10,2030,105,12,0.22161465694029955
10,2030,106,1,0.02760860197415231
10,2030,106,2,0.28125831905409343
10,2030,106,8,0.12841797793247975
10,2030,106,9,0.37810448443671707
10,2030,106,10,0.024702099734139938
10,2030,106,12,0.15990851686841742
10,2030,107,2,0.19863807994387517
10,2030,107,6,0.04173174272704979
10,2030,107,8,0.2292964110270536
10,2030,107,12,0.5303337663020216
10,2030,108,1,0.11993445387856315
10,2030,108,4,0.04378311553586222
10,2030,108,7,0.06444961743411065
10,2030,108,10,0.06353004156377084
10,2030,108,11,0.7083027715876932
10,2030,109,2,0.2369605096645251
10,2030,109,4,0.5741274365105342
10,2030,109,5,0.1366534730695532
10,2030,109,7,0.030524194142223425
10,2030,109,10,0.02173438661316418
10,2030,110,2,0.19817182223021984
10,2030,110,9,0.5474019527228697
10,2030,110,12,0.25442622504691037
10,2030,111,2,0.06080064721493539
10,2030,111,4,0.5962533259640459
10,2030,111,6,0.079363154555052
10,2030,111,7,0.058696780860356894
10,2030,111,11,0.2048860914056099
10,2030,112,2,0.12468466748956393
10,2030,112,4,0.2070290833572295
10,2030,112,7,0.0432023499167459
10,2030,112,8,0.0888709639621897
10,2030,112,11,0.42226934897633356
10,2030,112,12,0.11394358629793751
10,2030,113,1,0.07105985891619246
10,2030,113,2,0.8824139249647619
10,2030,113,4,0.04652621611904561
10,2030,114,1,0.20147506188144695
10,2030,114,4,0.01879737816966685
10,2030,114,6,0.021634874748246966
10,2030,114,9,0.12373281252024715
10,2030,114,11,0.6343598726803921
10,2030,115,1,0.03006160578561715
10,2030,115,3,0.011707994245746745
10,2030,115,4,0.32911011268063084
10,2030,115,7,0.4213998986896268
10,2030,115,9,0.02900134106400778
10,2030,115,11,0.17871904753437073
10,2030,116,1,0.0743526319435286
10,2030,116,2,0.5642264931476749
10,2030,116,4,0.2279535516720839
10,2030,116,8,0.13346732323671243
10,2030,117,1,0.09384121041654543
10,2030,117,2,0.13459127350038355
10,2030,117,3,0.016018183713073147
10,2030,117,6,0.24738413712020754
10,2030,117,7,0.03562138233094031
10,2030,117,11,0.35108762993437537
10,2030,117,12,0.12145618298447473
10,2030,118,2,0.2148439703363601
10,2030,118,4,0.18690649110663146
10,2030,118,5,0.04062633406120865
10,2030,118,7,0.5576232044957998
10,2030,119,2,0.30228776838638644
10,2030,119,4,0.4020543524951366
10,2030,119,6,0.0760612698062992
10,2030,119,7,0.03372586676453798
10,2030,119,9,0.015946027488962816
10,2030,119,11,0.1109799910416352
10,2030,119,12,0.0589447240170417
10,2030,120,2,0.9125733365787341
10,2030,120,4,0.07526782567458375
10,2030,120,12,0.012158837746682192
10,2030,121,1,0.05300482133790311
10,2030,121,2,0.7290568414192735
10,2030,121,6,0.11763539982500984
10,2030,121,9,0.05912286595430112
10,2030,121,11,0.010471238064450264
10,2030,121,12,0.03070883339906215
10,2030,122,4,0.015251032116466643
10,2030,122,7,0.7755211652793562
10,2030,122,8,0.06292307543846097
10,2030,122,9,0.08989637656094093
10,2030,122,11,0.056408350604775205
10,2030,123,2,0.019011654691923948
10,2030,123,4,0.5043926634179405
10,2030,123,5,0.03767422910731734
10,2030,123,7,0.27486100216417003
10,2030,123,8,0.07279099074741285
10,2030,123,10,0.09126945987123536
10,2030,124,2,0.2509458815262658
10,2030,124,4,0.4784284594587219
10,2030,124,5,0.2706256590150123
10,2030,125,1,0.1310428739390437
10,2030,125,2,0.05134515434172251
10,2030,125,3,0.156075927392088
10,2030,125,8,0.33172576459089953
10,2030,125,9,0.0409399407852828
10,2030,125,12,0.2888703389509634
10,2030,126,1,0.036533856141265
10,2030,126,4,0.09532072024898505
10,2030,126,5,0.11839225894058787
10,2030,126,7,0.6221957561248438
10,2030,126,8,0.04975794927693147
10,2030,126,10,0.03181382299530081
10,2030,126,11,0.045985636272086086
10,2030,127,1,0.07544024914255643
10,2030,127,7,0.6963776709442341
10,2030,127,8,0.21689131205630519
10,2030,127,10,0.011290767856904355
10,2030,128,1,0.062387791835903844
10,2030,128,4,0.14820650480950512
10,2030,128,5,0.112632061934427
10,2030,128,7,0.42385682751318815
10,2030,128,10,0.2529168139069759
10,2030,129,1,0.09712646769887659
10,2030,129,2,0.5106252239814999
10,2030,129,4,0.24181495693145016
10,2030,129,8,0.11358172322940761
10,2030,129,10,0.03685162815876558
10,2030,130,2,0.17152725987552725
10,2030,130,5,0.03842856510002865
10,2030,130,7,0.055632069975686094
10,2030,130,11,0.7344121050487581
10,2030,131,1,0.20995814829278933
10,2030,131,7,0.4853280610409476
10,2030,131,8,0.06328660353704575
10,2030,131,9,0.0407272739078278
10,2030,131,10,0.20069991322138955
10,2030,132,1,0.15116223541045282
10,2030,132,7,0.6082073005120264
10,2030,132,10,0.24063046407752087
10,2030,133,4,0.4666325302527767
10,2030,133,5,0.14674944958096683
10,2030,133,7,0.35139440652058496
10,2030,133,10,0.03522361364567151
10,2030,134,2,0.5387744274009912
10,2030,134,4,0.11911886044754505
10,2030,134,8,0.04047039834744175
10,2030,134,9,0.10499870497529494
10,2030,134,11,0.041021364953681236
10,2030,134,12,0.15561624387504575
10,2030,135,4,0.15465429362102964
10,2030,135,5,0.41596382308887336
10,2030,135,7,0.3187364256230948
10,2030,135,11,0.11064545766700226
10,2030,136,7,1.0
10,2030,137,2,0.249895545050774
10,2030,137,4,0.17082471476280428
10,2030,137,5,0.08067061603288338
10,2030,137,7,0.49860912415353836
10,2030,138,2,0.39225988586923444
10,2030,138,4,0.24876813787124352
10,2030,138,5,0.0724461118612523
10,2030,138,8,0.28652586439826977
10,2030,139,1,0.013885491598874882
10,2030,139,2,0.7252811117282784
10,2030,139,3,0.03011622341116866
10,2030,139,6,0.05752053731242756
10,2030,139,9,0.08289444575113188
10,2030,139,11,0.041709473785738894
10,2030,139,12,0.04859271641237969
10,2030,140,2,0.3423657852919714
10,2030,140,5,0.2382113707706057
10,2030,140,6,0.16311321570006543
10,2030,140,11,0.2563096282373573
10,2030,141,2,0.025497676022703503
10,2030,141,4,0.08112570561217386
10,2030,141,7,0.5796901979603875
10,2030,141,8,0.3136864204047352
10,2030,142,1,0.02592445666007039
10,2030,142,2,0.8044594983706918
10,2030,142,4,0.045819555642237955
10,2030,142,12,0.123796489327
10,2030,143,2,0.5465944053699919
10,2030,143,4,0.2516661284261853
10,2030,143,5,0.061725556176959476
10,2030,143,7,0.07075586888331348
10,2030,143,11,0.06925804114354994
10,2030,144,1,0.043328095688326594
10,2030,144,2,0.9323370809631039
10,2030,144,7,0.024334823348569574
10,2030,145,2,0.3017546043714268
10,2030,145,4,0.05932848461598031
10,2030,145,5,0.04290538927094503
10,2030,145,10,0.017709082779043633
10,2030,145,11,0.5649972820662811
10,2030,145,12,0.013305156896323127
10,2030,146,2,0.5924163299231169
10,2030,146,5,0.14258202066779996
10,2030,146,6,0.07089753679685061
10,2030,146,7,0.13030047485756233
10,2030,146,11,0.06380363775467034
10,2030,147,2,0.5825737406559914
10,2030,147,5,0.16976687764302228
10,2030,147,7,0.22186188359736783
10,2030,147,11,0.025797498103618484
10,2030,148,1,0.01076381260025666
10,2030,148,2,0.8337200506555857
10,2030,148,4,0.0452011946442372
10,2030,148,5,0.011034757683632225
10,2030,148,7,0.06444224982083538
10,2030,148,8,0.01507332078483624
10,2030,148,10,0.019764613810616404
10,2030,149,2,1.0
10,2030,150,1,0.023588601759774522
10,2030,150,2,0.9432785043248818
10,2030,150,5,0.02001841893930608
10,2030,150,7,0.01311447497603753
10,2030,151,1,0.03864939655969381
10,2030,151,2,0.8547744939038732
10,2030,151,4,0.05502174655204729
10,2030,151,12,0.051554362984385774
10,2030,152,2,0.8146470700032206
10,2030,152,4,0.09749736308499628
10,2030,152,12,0.08785556691178331
10,2030,153,2,0.700409385987511
10,2030,153,6,0.06985640030230239
10,2030,153,7,0.017402449284395966
10,2030,153,9,0.09923263667893266
10,2030,153,11,0.09583098019974336
10,2030,153,12,0.01726814754711462
10,2030,154,1,0.04577313481247192
10,2030,154,2,0.8163078519082083
10,2030,154,4,0.022929248612204026
10,2030,154,5,0.02498557774515736
10,2030,154,7,0.054184504861936655
10,2030,154,11,0.03581968206002179
10,2030,155,2,0.7543032034595263
10,2030,155,4,0.04328153438043203
10,2030,155,6,0.03637543436247798
10,2030,155,9,0.08493195469737193
10,2030,155,11,0.06326641358423228
10,2030,155,12,0.01784145951595944
10,2030,156,2,0.2705786256848489
10,2030,156,6,0.04108985621629202
10,2030,156,8,0.43826984821769804
10,2030,156,9,0.024132626933121647
10,2030,156,12,0.2259290429480393
10,2030,157,2,0.17373488453194533
10,2030,157,6,0.21581353426873146
10,2030,157,8,0.06520176512130928
10,2030,157,9,0.05524277258534956
10,2030,157,11,0.1145534859606053
10,2030,157,12,0.3754535575320591
10,2030,158,5,1.0
10,2030,159,4,0.1280711845756176
10,2030,159,5,0.08310326791616267
10,2030,159,7,0.3205144273973731
10,2030,159,8,0.07532949789913956
10,2030,159,10,0.392981622211707
10,2030,160,1,0.02526460059097994
10,2030,160,2,0.08827225612681087
10,2030,160,3,0.11633535093905621
10,2030,160,5,0.053129588670860685
10,2030,160,7,0.04679559259149606
10,2030,160,8,0.6702026110807962
10,2030,161,1,0.018671712558237668
10,2030,161,2,0.9233306427803275
10,2030,161,6,0.024646795902326237
10,2030,161,7,0.01742068918746207
10,2030,161,9,0.015930159571646525
10,2030,162,2,0.4143493114475513
10,2030,162,5,0.16278935323091182
10,2030,162,7,0.06450967163281698
10,2030,162,11,0.3583516636887199
10,2030,163,2,0.655976701833886
10,2030,163,4,0.09695856895354107
10,2030,163,5,0.052775090689690975
10,2030,163,7,0.014933120132360972
10,2030,163,8,0.1134852933501067
10,2030,163,10,0.06587122504041433
10,2030,164,2,0.4012836524696809
10,2030,164,3,0.015827850840568525
10,2030,164,4,0.159559420294309
10,2030,164,5,0.09203962108438692
10,2030,164,8,0.33128945531105464
10,2030,165,2,0.6233561776170259
10,2030,165,4,0.051223336971131926
10,2030,165,6,0.010240564775979658
10,2030,165,8,0.06175998168217095
10,2030,165,9,0.1596290576236752
10,2030,165,12,0.09379088133001623
10,2030,166,2,0.5980253114145998
10,2030,166,4,0.11957850594019775
10,2030,166,6,0.010500011768646008
10,2030,166,8,0.07440530110846418
10,2030,166,9,0.11784479495644051
10,2030,166,11,0.07964607481165159
10,2030,167,2,0.35623276396438
10,2030,167,5,0.04682834449985565
10,2030,167,6,0.48780103910928213
10,2030,167,12,0.1091378524264823
10,2030,168,2,0.22686592570789404
10,2030,168,8,0.5840783238249068
10,2030,168,10,0.18905575046719925
10,2030,169,1,0.026984125990431502
10,2030,169,2,0.9193644544001659
10,2030,169,4,0.022449794754409034
10,2030,169,8,0.014899382058646621
10,2030,169,10,0.01630224279634696
10,2030,170,2,0.7982313850906951
10,2030,170,8,0.023026293334500434
10,2030,170,9,0.07995164937031499
10,2030,170,12,0.09879067220448953
10,2030,171,2,0.5734496110069304
10,2030,171,4,0.03245966949718766
10,2030,171,8,0.26721383775446866
10,2030,171,12,0.12687688174141343
10,2030,172,2,0.4540142300460824
10,2030,172,6,0.04093080217494729
10,2030,172,9,0.4927345147126237
10,2030,172,12,0.012320453066346682
10,2030,173,5,0.2522624332725555
10,2030,173,7,0.6015844182280737
10,2030,173,8,0.12800934546238746
10,2030,173,10,0.018143803036983406
10,2030,174,2,0.022832477619664726
10,2030,174,4,0.019705368396600125
10,2030,174,5,0.8009955158013569
10,2030,174,7,0.019990024826768656
