id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.3146483867156833
2,wind,2030,false,0.4,,3.111540629251504
3,solar,2030,false,0.5,,0.0
4,ocgt,2030,false,0.1,,0.0
5,electrolizer,2030,false,0.1,,0.9999999999999999
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
