base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,3.240840584,27.5888715,70.900536958,6.862220792,515.9231659143082,OPTIMAL,0.0,1121050,857578,0.0,0.0,,0,0.0,0,0.0,0.0,335.8773909382209,full,3,70
convex_conicalb_per_rp_24CC,24,Gurobi,13.541692875,0.645601417,18.416809042,8.433832417,0.920136875,519.4164331149649,OPTIMAL,223.59917259015546,144135,110267,6.987953625,760.7789364546338,OPTIMAL,0,0.0,12,0.17142857142857143,0.0,299.60613620931815,reduced,3,70
