base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,2.436562291,12.197035417,31.051056791,2.785478375,511.40692925096425,OPTIMAL,0.0,640600,490048,0.0,0.0,,0,0.0,0,0.0,0.0,317.26569436871233,full,2,40
convex_conicalb_per_rp_24CC,24,Gurobi,8.438989583,0.289912875,1.303867667,2.795618417,0.242277083,519.5316771187981,OPTIMAL,241.81697825352109,96090,73514,5.881593875,512.9327913143279,OPTIMAL,0,0.0,0,0.0,0.0,301.973685837444,reduced,2,40
