base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,3.192387375,20.714991667,86.396153542,5.552365542,510.86286185984306,OPTIMAL,0.0,1121050,857578,0.0,0.0,,0,0.0,0,0.0,0.0,313.0242198472082,full,5,70
convex_conicalb_per_rp_24CC,24,Gurobi,17.601249709,0.595828875,16.778087917,6.384515083,4.021899125,519.2028958401443,OPTIMAL,238.95696081923998,144135,110267,9.740842417,512.3320193100398,OPTIMAL,0,0.0,0,0.0,0.0,299.70598840552276,reduced,5,70
