base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,3.725729,17.598881,17.5667896,2.9244934,519.6947206013559,OPTIMAL,0.0,240225,183773,0.0,0.0,,0,0.0,0,0.0,0.0,549.4311133439063,full,1,15
convex_conicalb_per_rp_24CC,24,Gurobi,5.4283643,0.5093362,1.4212262,3.5411342,0.4532916,511.1471695462486,OPTIMAL,477.295407283113,80075,61263,0.1807454,519.7334340682866,OPTIMAL,0,0.0,0,0.0,0.0,549.6061464696436,reduced,1,15
