base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,2.222360834,11.679674333,29.084415417,3.091953917,509.2489948223381,OPTIMAL,0.0,640600,490048,0.0,0.0,,0,0.0,0,0.0,0.0,301.7209898100011,full,9,40
convex_conicalb_per_rp_24CC,24,Gurobi,6.433496292,0.266820916,1.2819255,2.760894917,0.228266708,511.68946922238297,OPTIMAL,221.79018277084015,96090,73514,2.598245375,510.25349249669955,OPTIMAL,0,0.0,0,0.0,0.0,286.88298526250827,reduced,9,40
