base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,2.247184666,12.768676041,43.243379416,3.162708125,517.9203273837361,OPTIMAL,0.0,640600,490048,0.0,0.0,,0,0.0,0,0.0,0.0,314.2259554129507,full,4,40
convex_conicalb_per_rp_24CC,24,Gurobi,7.68798125,0.313623125,1.35948425,2.245049084,0.684949666,533.7486399498492,OPTIMAL,269.61719571446434,96090,73514,1.562992416,518.2353743705182,OPTIMAL,0,0.0,0,0.0,0.0,304.61327943690725,reduced,4,40
