base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_convex_per,1,Gurobi,0.0,1.265882167,5.748703666,6.445817,1.263334458,525.3298656911622,OPTIMAL,0.0,160150,122518,0.0,0.0,,0,0.0,0,0.0,0.0,317.67874178029336,full,3,10
convex_convex_per_rp_24CC,24,Gurobi,2.568063458,0.163674209,0.7082465,0.997690167,0.095040625,522.1520112338774,OPTIMAL,236.6798365617684,48045,36761,0.885471125,526.513521179971,OPTIMAL,0,0.0,0,0.0,0.0,300.2123839406654,reduced,3,10
