base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,2.190370667,13.467282625,36.166401042,3.362363417,504.7540425225929,OPTIMAL,0.0,640600,490048,0.0,0.0,,0,0.0,0,0.0,0.0,309.7720792170321,full,8,40
convex_conicalb_per_rp_24CC,24,Gurobi,8.731964625,0.302478,1.704092292,4.276113292,0.3454775,501.7924835973674,OPTIMAL,229.62294429784234,96090,73514,1.42708375,504.8399289290657,OPTIMAL,0,0.0,0,0.0,0.0,312.7218328241254,reduced,8,40
