base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,2.33592375,14.716467792,43.094991375,2.8013265,508.41858086978135,OPTIMAL,0.0,640600,490048,0.0,0.0,,0,0.0,0,0.0,0.0,298.45731565737515,full,1,40
convex_conicalb_per_rp_24CC,24,Gurobi,6.941079334,0.261196542,1.433990666,2.494292417,0.232972625,494.379800653885,OPTIMAL,209.41098600134535,96090,73514,2.388445583,508.9997160769359,OPTIMAL,0,0.0,0,0.0,0.0,299.2701657088811,reduced,1,40
