base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,value_at_risk_threshold_mu_red,num_constraints,num_variables,time_to_resolve_full,objective_value_resolve_full,termination_status_resolve_full,num_loss_of_load_e_demand,lole_e_demand,num_loss_of_load_h2_demand,lole_h2_demand,water_borrowed,value_at_risk_threshold_mu_full,scenario_set,seed,number_of_scenarios
convex_conicalb_per,1,Gurobi,0.0,1.345306167,6.176596542,4.959061958,1.239782083,491.15315791426235,OPTIMAL,0.0,160150,122518,0.0,0.0,,0,0.0,0,0.0,0.0,317.7338839327452,full,10,10
convex_conicalb_per_rp_24CC,24,Gurobi,3.170298375,0.186685708,0.859811791,1.29940525,0.127437209,481.5006615994101,OPTIMAL,232.55222266928922,48045,36761,0.154896083,491.1972594294878,OPTIMAL,0,0.0,0,0.0,0.0,320.1943760874591,reduced,10,10
