scenario,milestone_year,period,rep_period,weight
10,2030,39,1,0.25617335073758485
10,2030,39,5,0.3691109338765834
10,2030,39,18,0.37471571538583165
10,2030,40,1,0.26527830812934206
10,2030,40,4,0.12854910995321056
10,2030,40,5,0.1308100446443038
10,2030,40,8,0.341820889324611
10,2030,40,17,0.13354164794853257
10,2030,41,2,0.016612483727813276
10,2030,41,9,0.14853954584722467
10,2030,41,15,0.1286176375344775
10,2030,41,16,0.7062303328904846
10,2030,42,1,0.1112749451563611
10,2030,42,3,0.014362014136081272
10,2030,42,4,0.012784759772052436
10,2030,42,12,0.4831946630970592
10,2030,42,13,0.041041747922161885
10,2030,42,16,0.07925405321611523
10,2030,42,19,0.13108043329904223
10,2030,42,21,0.06998960413141468
10,2030,42,23,0.05701777926971213
10,2030,43,2,0.11974792103527322
10,2030,43,6,0.02679531820966856
10,2030,43,15,0.7854391266338886
10,2030,43,22,0.06801763412116961
10,2030,44,1,0.04264806550015146
10,2030,44,3,0.1007282928526281
10,2030,44,5,0.5478992031311412
10,2030,44,16,0.054616277485751624
10,2030,44,18,0.21791414177655222
10,2030,44,23,0.03619401925377551
10,2030,45,1,0.01859521577015039
10,2030,45,2,0.03859263140903322
10,2030,45,15,0.4976096792296421
10,2030,45,16,0.03241192983368667
10,2030,45,18,0.026733840383478005
10,2030,45,19,0.05884946890144724
10,2030,45,21,0.07747643406421187
10,2030,45,22,0.1671866887184687
10,2030,45,23,0.08254411168988175
10,2030,46,1,0.19999497301214145
10,2030,46,4,0.13870487069379908
10,2030,46,12,0.6085325431833934
10,2030,46,16,0.01932362004318788
10,2030,46,19,0.011476424747050277
10,2030,46,21,0.011826409481322152
10,2030,46,23,0.010141158839105765
10,2030,47,2,0.053410144673188324
10,2030,47,7,0.011532534828005628
10,2030,47,15,0.7450735557280734
10,2030,47,16,0.03183153326549779
10,2030,47,19,0.045443081955562514
10,2030,47,21,0.04427900422595935
10,2030,47,22,0.03215593205566464
10,2030,47,23,0.03627421326804829
10,2030,48,2,0.048623804718871386
10,2030,48,7,0.04004284242076579
10,2030,48,9,0.0326012011840266
10,2030,48,19,0.811060445017243
10,2030,48,22,0.06767170665909328
10,2030,49,2,0.11413874249146491
10,2030,49,6,0.02460773154203203
10,2030,49,7,0.015437045214906906
10,2030,49,13,0.09259343033037762
10,2030,49,22,0.08702160280027384
10,2030,49,23,0.601454037194999
10,2030,49,24,0.06474741042594566
10,2030,50,2,0.26390180749737174
10,2030,50,9,0.02611419621502922
10,2030,50,21,0.6363353373032233
10,2030,50,22,0.07364865898437563
10,2030,51,2,0.02938561418009198
10,2030,51,7,0.05317878191937163
10,2030,51,12,0.05086293707552919
10,2030,51,22,0.20016952992129522
10,2030,51,23,0.666403136903712
10,2030,52,1,0.019740263661341927
10,2030,52,4,0.03748734853420805
10,2030,52,5,0.806986213958299
10,2030,52,6,0.055025084459789986
10,2030,52,8,0.03278648418515408
10,2030,52,17,0.047974605201207
10,2030,53,1,0.16799258741538692
10,2030,53,4,0.07255778533056546
10,2030,53,6,0.24858833314557682
10,2030,53,10,0.029783550622795415
10,2030,53,14,0.027499717743002857
10,2030,53,17,0.01365788350079438
10,2030,53,18,0.16430174613104875
10,2030,53,22,0.05502154629088828
10,2030,53,24,0.22059684981994113
10,2030,54,1,0.04516886387508019
10,2030,54,3,0.026690129577219324
10,2030,54,5,0.022077135590228694
10,2030,54,8,0.6014829629678843
10,2030,54,11,0.2551670782979135
10,2030,54,13,0.014447928745456903
10,2030,54,17,0.013725077066822132
10,2030,54,20,0.02124082387939499
10,2030,55,1,0.043243254946033385
10,2030,55,4,0.04760281116563074
10,2030,55,8,0.04030521830506108
10,2030,55,9,0.07920368922419792
10,2030,55,12,0.6241736862344999
10,2030,55,14,0.015483693372886187
10,2030,55,15,0.07892963100844534
10,2030,55,20,0.021265369513395038
10,2030,55,24,0.04979264622985032
10,2030,56,1,0.05740787161011389
10,2030,56,6,0.02303898054531169
10,2030,56,7,0.029320268074524855
10,2030,56,9,0.6139903917089473
10,2030,56,16,0.020380710163732014
10,2030,56,19,0.07146973544691838
10,2030,56,20,0.01349434674310904
10,2030,56,21,0.010476617035850002
10,2030,56,22,0.12069073741576182
10,2030,56,23,0.039730341255731015
10,2030,57,2,0.15906639726938457
10,2030,57,9,0.07263249138498168
10,2030,57,13,0.22435466563668446
10,2030,57,16,0.4691179828715203
10,2030,57,24,0.07482846283742907
10,2030,58,2,0.14441460097268363
10,2030,58,9,0.020490007777940914
10,2030,58,22,0.16265299857213136
10,2030,58,23,0.672442392677244
10,2030,59,2,0.18888518775820484
10,2030,59,9,0.08953435584743973
10,2030,59,13,0.09986479670231352
10,2030,59,17,0.08506827873712228
10,2030,59,22,0.1071794514235396
10,2030,59,23,0.4294679295313801
10,2030,60,2,0.2610241513027209
10,2030,60,21,0.5600152643386975
10,2030,60,22,0.17896058435858153
10,2030,61,2,0.44879997532866023
10,2030,61,9,0.0612323146069049
10,2030,61,16,0.11870980812016721
10,2030,61,19,0.07937060037512472
10,2030,61,21,0.07216348963036051
10,2030,61,22,0.1135045246713813
10,2030,61,23,0.1062192872674011
10,2030,62,2,0.49636503107235513
10,2030,62,9,0.03243840394849567
10,2030,62,16,0.10636614272308256
10,2030,62,19,0.09806512373483726
10,2030,62,21,0.058791227034299565
10,2030,62,22,0.10184542358796612
10,2030,62,23,0.10612864789896387
10,2030,63,2,0.5952733324838418
10,2030,63,9,0.031512916096544115
10,2030,63,13,0.01129811006006785
10,2030,63,16,0.08822044733442576
10,2030,63,19,0.10656564046619971
10,2030,63,21,0.05802871083175823
10,2030,63,22,0.02893218993378934
10,2030,63,23,0.08016865279337332
10,2030,64,2,0.6811649129499744
10,2030,64,16,0.08742385124968963
10,2030,64,19,0.0716282602809542
10,2030,64,21,0.07781349540928002
10,2030,64,23,0.0819694801101018
10,2030,65,2,0.34974668692531835
10,2030,65,9,0.05244074571852315
10,2030,65,13,0.06025543820415078
10,2030,65,21,0.4780644700714884
10,2030,65,22,0.05949265908051938
10,2030,66,5,0.09867433647635661
10,2030,66,7,0.23975866751045605
10,2030,66,12,0.6108020504157525
10,2030,66,22,0.05076494559743488
10,2030,67,1,0.11253321633769071
10,2030,67,6,0.040932047986521135
10,2030,67,20,0.8465347356757881
10,2030,68,1,0.01999824574663023
10,2030,68,6,0.04859951144710429
10,2030,68,8,0.642286055906997
10,2030,68,11,0.014565172434348444
10,2030,68,14,0.163285466901278
10,2030,68,20,0.11126554756364213
10,2030,69,1,0.011474371733419407
10,2030,69,5,0.08463163452841517
10,2030,69,6,0.18228505285359722
10,2030,69,10,0.046165395327924505
10,2030,69,11,0.4689215544431178
10,2030,69,14,0.011966181849049
