id,scenario,probability,solution,total_cost
1,4,0.9,,235.29232207028915
2,7,0.033333333333333326,,302.08206393439497
3,8,0.033333333333333326,,311.2881818380047
4,10,0.033333333333333326,,299.89235221386406
