id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution
1,h2_storage,2030,1,1,1,0.00809460325786418
2,h2_storage,2030,1,2,2,0.01618920651572836
3,h2_storage,2030,1,3,3,0.02428380977359254
4,h2_storage,2030,1,4,4,0.03237841303145672
5,h2_storage,2030,1,5,5,0.0404730162893209
6,h2_storage,2030,1,6,6,0.04856761954718508
7,h2_storage,2030,1,7,7,0.05666222280504926
8,h2_storage,2030,1,8,8,0.06475682606291344
9,h2_storage,2030,1,9,9,0.07285142932077762
10,h2_storage,2030,1,10,10,0.0809460325786418
11,h2_storage,2030,1,11,11,0.08904063583650598
12,h2_storage,2030,1,12,12,0.09713523909437016
13,h2_storage,2030,1,13,13,0.10522984235223434
14,h2_storage,2030,1,14,14,0.11332444561009851
15,h2_storage,2030,1,15,15,0.12141904886796269
16,h2_storage,2030,1,16,16,0.12951365212582686
17,h2_storage,2030,1,17,17,0.13760825538369104
18,h2_storage,2030,1,18,18,0.14570285864155522
19,h2_storage,2030,1,19,19,0.1537974618994194
20,h2_storage,2030,1,20,20,0.16189206515728358
21,h2_storage,2030,1,21,21,0.16998666841514776
22,h2_storage,2030,1,22,22,0.17808127167301194
23,h2_storage,2030,1,23,23,0.18617587493087612
24,h2_storage,2030,1,24,24,0.1942704781887403
25,h2_storage,2030,2,1,1,0.0
26,h2_storage,2030,2,2,2,0.0
27,h2_storage,2030,2,3,3,0.0
28,h2_storage,2030,2,4,4,0.0
29,h2_storage,2030,2,5,5,0.0
30,h2_storage,2030,2,6,6,0.0
31,h2_storage,2030,2,7,7,0.0
32,h2_storage,2030,2,8,8,0.0
33,h2_storage,2030,2,9,9,0.0
34,h2_storage,2030,2,10,10,0.0
35,h2_storage,2030,2,11,11,0.0
36,h2_storage,2030,2,12,12,0.0
37,h2_storage,2030,2,13,13,0.0
38,h2_storage,2030,2,14,14,0.0
39,h2_storage,2030,2,15,15,0.0
40,h2_storage,2030,2,16,16,0.0
41,h2_storage,2030,2,17,17,0.0
42,h2_storage,2030,2,18,18,0.0
43,h2_storage,2030,2,19,19,0.0
44,h2_storage,2030,2,20,20,0.0
45,h2_storage,2030,2,21,21,0.0
46,h2_storage,2030,2,22,22,0.0
47,h2_storage,2030,2,23,23,0.0
48,h2_storage,2030,2,24,24,0.0
49,h2_storage,2030,3,1,1,0.00809460325786418
50,h2_storage,2030,3,2,2,0.01618920651572836
51,h2_storage,2030,3,3,3,0.02428380977359254
52,h2_storage,2030,3,4,4,0.03237841303145672
53,h2_storage,2030,3,5,5,0.0404730162893209
54,h2_storage,2030,3,6,6,0.04856761954718508
55,h2_storage,2030,3,7,7,0.05666222280504926
56,h2_storage,2030,3,8,8,0.06475682606291346
57,h2_storage,2030,3,9,9,0.07285142932077765
58,h2_storage,2030,3,10,10,0.08094603257864183
59,h2_storage,2030,3,11,11,0.08904063583650601
60,h2_storage,2030,3,12,12,0.09713523909437019
61,h2_storage,2030,3,13,13,0.10522984235223437
62,h2_storage,2030,3,14,14,0.11332444561009855
63,h2_storage,2030,3,15,15,0.12141904886796273
64,h2_storage,2030,3,16,16,0.1295136521258269
65,h2_storage,2030,3,17,17,0.1376082553836911
66,h2_storage,2030,3,18,18,0.14570285864155524
67,h2_storage,2030,3,19,19,0.15379746189941942
68,h2_storage,2030,3,20,20,0.1618920651572836
69,h2_storage,2030,3,21,21,0.1618920651572836
70,h2_storage,2030,3,22,22,0.16998666841514778
71,h2_storage,2030,3,23,23,0.16998666841514778
72,h2_storage,2030,3,24,24,0.17808127167301196
73,h2_storage,2030,4,1,1,0.00809460325786418
74,h2_storage,2030,4,2,2,0.01618920651572836
75,h2_storage,2030,4,3,3,0.02428380977359254
76,h2_storage,2030,4,4,4,0.03237841303145672
77,h2_storage,2030,4,5,5,0.0404730162893209
78,h2_storage,2030,4,6,6,0.04856761954718508
79,h2_storage,2030,4,7,7,0.05666222280504926
80,h2_storage,2030,4,8,8,0.06475682606291354
81,h2_storage,2030,4,9,9,0.06475682606291354
82,h2_storage,2030,4,10,10,0.06475682606291354
83,h2_storage,2030,4,11,11,0.07036019745226249
84,h2_storage,2030,4,12,12,0.07845480071012667
