id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.06731882231332871
2,electrolizer,2030,1,2,2,0.06731882231332871
3,electrolizer,2030,1,3,3,0.06731882231332871
4,electrolizer,2030,1,4,4,0.06731882231332871
5,electrolizer,2030,1,5,5,0.06731882231332871
6,electrolizer,2030,1,6,6,0.0026927528925331486
7,electrolizer,2030,1,7,7,0.06731882231332871
8,electrolizer,2030,1,8,8,0.06731882231332871
9,electrolizer,2030,1,9,9,0.06731882231332871
10,electrolizer,2030,1,10,10,0.06731882231332871
11,electrolizer,2030,1,11,11,0.06731882231332871
12,electrolizer,2030,1,12,12,0.06731882231332871
13,electrolizer,2030,1,13,13,0.06731882231332871
14,electrolizer,2030,1,14,14,0.06731882231332871
15,electrolizer,2030,1,15,15,0.06731882231332871
16,electrolizer,2030,1,16,16,0.06731882231332871
17,electrolizer,2030,1,17,17,0.06731882231332871
18,electrolizer,2030,1,18,18,0.06731882231332871
19,electrolizer,2030,1,19,19,0.06731882231332871
20,electrolizer,2030,1,20,20,0.06731882231332871
21,electrolizer,2030,1,21,21,0.06731882231332871
22,electrolizer,2030,1,22,22,0.06731882231332871
23,electrolizer,2030,1,23,23,0.06731882231332871
24,electrolizer,2030,1,24,24,0.06731882231332871
25,electrolizer,2030,2,1,1,1.2726207973905237
26,electrolizer,2030,2,2,2,1.2726207973905237
27,electrolizer,2030,2,3,3,1.2726207973905237
28,electrolizer,2030,2,4,4,1.2726207973905237
29,electrolizer,2030,2,5,5,1.2726207973905237
30,electrolizer,2030,2,6,6,1.2726207973905237
31,electrolizer,2030,2,7,7,1.2726207973905237
32,electrolizer,2030,2,8,8,1.2726207973905237
33,electrolizer,2030,2,9,9,1.2726207973905237
34,electrolizer,2030,2,10,10,1.2726207973905237
35,electrolizer,2030,2,11,11,1.2726207973905237
36,electrolizer,2030,2,12,12,1.2726207973905237
37,electrolizer,2030,2,13,13,1.2726207973905237
38,electrolizer,2030,2,14,14,1.2726207973905237
39,electrolizer,2030,2,15,15,1.2726207973905237
40,electrolizer,2030,2,16,16,1.2726207973905237
41,electrolizer,2030,2,17,17,1.2726207973905237
42,electrolizer,2030,2,18,18,1.2726207973905237
43,electrolizer,2030,2,19,19,1.2726207973905237
44,electrolizer,2030,2,20,20,1.2726207973905237
45,electrolizer,2030,2,21,21,1.2726207973905237
46,electrolizer,2030,2,22,22,1.2726207973905237
47,electrolizer,2030,2,23,23,1.2726207973905237
48,electrolizer,2030,2,24,24,1.2726207973905237
49,electrolizer,2030,3,1,1,0.04665497394372725
50,electrolizer,2030,3,2,2,0.04665497394372725
51,electrolizer,2030,3,3,3,0.04665497394372725
52,electrolizer,2030,3,4,4,0.04665497394372725
53,electrolizer,2030,3,5,5,0.04665497394372725
54,electrolizer,2030,3,6,6,0.04665497394372725
55,electrolizer,2030,3,7,7,0.04665497394372725
56,electrolizer,2030,3,8,8,0.04665497394372725
57,electrolizer,2030,3,9,9,0.04665497394372725
58,electrolizer,2030,3,10,10,0.04665497394372725
59,electrolizer,2030,3,11,11,0.04665497394372725
60,electrolizer,2030,3,12,12,0.04665497394372725
61,electrolizer,2030,3,13,13,0.04665497394372725
62,electrolizer,2030,3,14,14,0.04665497394372725
63,electrolizer,2030,3,15,15,0.04665497394372725
64,electrolizer,2030,3,16,16,0.04665497394372725
