id,scenario,probability,solution,total_cost
1,1,0.1,,164.61960767038386
2,2,0.1,,179.62991475023014
3,3,0.1,,196.22859112447432
4,4,0.1,,208.9846535485146
5,5,0.1,,204.7158281056641
6,6,0.1,,299.5490203499766
7,7,0.1,,308.43772723333865
8,8,0.1,,300.6748651313413
9,9,0.1,,278.8965048422982
10,10,0.1,,330.01680736129794
