id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.07683638115357207
2,h2_storage,2030,1,2,2,,-0.07683638115357207
3,h2_storage,2030,1,3,3,,-0.07683638115357207
4,h2_storage,2030,1,4,4,,-0.07683638115357207
5,h2_storage,2030,1,5,5,,-0.07683638115357207
6,h2_storage,2030,1,6,6,,-0.07683638115357207
7,h2_storage,2030,1,7,7,,-0.07683638115357207
8,h2_storage,2030,1,8,8,,-0.07683638115357207
9,h2_storage,2030,1,9,9,,-0.07683638115357207
10,h2_storage,2030,1,10,10,,-0.07683638115357207
11,h2_storage,2030,1,11,11,,-0.07683638115357207
12,h2_storage,2030,1,12,12,,-0.07683638115357207
13,h2_storage,2030,1,13,13,,-0.07683638115357207
14,h2_storage,2030,1,14,14,,-0.07683638115357207
15,h2_storage,2030,1,15,15,,-0.07683638115357207
16,h2_storage,2030,1,16,16,,-0.07683638115357207
17,h2_storage,2030,1,17,17,,-0.07683638115357207
18,h2_storage,2030,1,18,18,,-0.07683638115357207
19,h2_storage,2030,1,19,19,,-0.07683638115357207
20,h2_storage,2030,1,20,20,,-0.07683638115357207
21,h2_storage,2030,1,21,21,,-0.07683638115357207
22,h2_storage,2030,1,22,22,,-0.07683638115357207
23,h2_storage,2030,1,23,23,,-0.07683638115357207
24,h2_storage,2030,1,24,24,,-0.07683638115357207
25,h2_storage,2030,2,1,1,,-0.31476629176026166
26,h2_storage,2030,2,2,2,,-0.31476629176026166
27,h2_storage,2030,2,3,3,,-0.31476629176026166
28,h2_storage,2030,2,4,4,,-0.31476629176026166
29,h2_storage,2030,2,5,5,,-0.31476629176026166
30,h2_storage,2030,2,6,6,,-0.31476629176026166
31,h2_storage,2030,2,7,7,,-0.31476629176026166
32,h2_storage,2030,2,8,8,,-0.31476629176026166
33,h2_storage,2030,2,9,9,,-0.31476629176026166
34,h2_storage,2030,2,10,10,,-0.31476629176026166
35,h2_storage,2030,2,11,11,,-0.31476629176026166
36,h2_storage,2030,2,12,12,,-0.31476629176026166
37,h2_storage,2030,2,13,13,,-0.31476629176026166
38,h2_storage,2030,2,14,14,,-0.31476629176026166
39,h2_storage,2030,2,15,15,,-0.31476629176026166
40,h2_storage,2030,2,16,16,,-0.31476629176026166
41,h2_storage,2030,2,17,17,,-0.31476629176026166
