id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,e_demand,2030,1,1,1,0.006124221516014012
2,e_demand,2030,1,2,2,0.006124221516014012
3,e_demand,2030,1,3,3,0.006124221516014012
4,e_demand,2030,1,4,4,0.006124221516014012
5,e_demand,2030,1,5,5,0.006124221516014012
6,e_demand,2030,1,6,6,0.006124221516014012
7,e_demand,2030,1,7,7,0.006124221516014012
8,e_demand,2030,1,8,8,0.15310553790035025
9,e_demand,2030,1,9,9,0.15310553790035025
10,e_demand,2030,1,10,10,0.15310553790035028
11,e_demand,2030,1,11,11,0.15310553790035028
12,e_demand,2030,1,12,12,0.15310553790035028
13,e_demand,2030,1,13,13,0.15310553790035028
14,e_demand,2030,1,14,14,0.15310553790035028
15,e_demand,2030,1,15,15,0.15310553790035028
16,e_demand,2030,1,16,16,0.15310553790035025
17,e_demand,2030,1,17,17,0.15310553790035028
18,e_demand,2030,1,18,18,0.15310553790035028
19,e_demand,2030,1,19,19,0.15310553790035028
20,e_demand,2030,1,20,20,0.15310553790035028
21,e_demand,2030,1,21,21,0.15310553790035028
22,e_demand,2030,1,22,22,0.15310553790035028
23,e_demand,2030,1,23,23,0.006124221516014012
24,e_demand,2030,1,24,24,0.15310553790035025
25,e_demand,2030,2,1,1,0.26148987750046077
26,e_demand,2030,2,2,2,0.26148987750046077
27,e_demand,2030,2,3,3,0.26148987750046077
28,e_demand,2030,2,4,4,0.26148987750046077
29,e_demand,2030,2,5,5,0.26148987750046077
30,e_demand,2030,2,6,6,0.26148987750046077
31,e_demand,2030,2,7,7,0.26148987750046077
32,e_demand,2030,2,8,8,0.26148987750046077
33,e_demand,2030,2,9,9,0.26148987750046077
34,e_demand,2030,2,10,10,0.26148987750046077
35,e_demand,2030,2,11,11,0.26148987750046077
36,e_demand,2030,2,12,12,0.26148987750046077
37,e_demand,2030,2,13,13,0.26148987750046077
38,e_demand,2030,2,14,14,0.26148987750046077
39,e_demand,2030,2,15,15,0.26148987750046077
40,e_demand,2030,2,16,16,0.26148987750046077
41,e_demand,2030,2,17,17,0.26148987750046077
42,e_demand,2030,2,18,18,0.26148987750046077
43,e_demand,2030,2,19,19,0.26148987750046077
44,e_demand,2030,2,20,20,0.26148987750046077
45,e_demand,2030,2,21,21,0.26148987750046077
