id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,168.92625496806247
2,2,0.014285714285714285,,164.63421583584912
3,3,0.014285714285714285,,164.01961989832662
4,4,0.014285714285714285,,169.0915242668632
5,5,0.014285714285714285,,159.74896349346997
6,6,0.014285714285714285,,174.54518425838222
7,7,0.014285714285714285,,171.22870584477369
8,8,0.014285714285714285,,169.0859637916893
9,9,0.014285714285714285,,182.79397388704328
10,10,0.014285714285714285,,155.68477660762764
11,11,0.014285714285714285,,154.49642374397038
12,12,0.014285714285714285,,158.8788624940924
13,13,0.014285714285714285,,168.41142019941182
14,14,0.014285714285714285,,182.46019114889268
15,15,0.014285714285714285,,167.18230876038666
16,16,0.014285714285714285,,156.57505511931896
17,17,0.014285714285714285,,169.4660478562378
18,18,0.014285714285714285,,166.23619086255206
19,19,0.014285714285714285,,201.02658026588168
20,20,0.014285714285714285,,201.55417807750504
21,21,0.014285714285714285,,194.46112095712314
22,22,0.014285714285714285,,204.8335038803003
23,23,0.014285714285714285,,186.9726013753308
24,24,0.014285714285714285,,205.711453568113
25,25,0.014285714285714285,,211.3742453386115
26,26,0.014285714285714285,,194.73535925449
27,27,0.014285714285714285,,216.88048321835132
28,28,0.014285714285714285,,228.4772599825818
29,29,0.014285714285714285,,197.50545420324897
30,30,0.014285714285714285,,191.2930846694482
31,31,0.014285714285714285,,193.33409085325994
32,32,0.014285714285714285,,200.86060699501863
33,33,0.014285714285714285,,266.8616990123064
34,34,0.014285714285714285,,250.0669478793028
35,35,0.014285714285714285,,232.33900975354965
36,36,0.014285714285714285,,254.50043956408044
37,37,0.014285714285714285,,262.12943916953617
38,38,0.014285714285714285,,249.34660765982787
39,39,0.014285714285714285,,267.0932213743936
40,40,0.014285714285714285,,241.14014278274817
41,41,0.014285714285714285,,268.16037334362215
42,42,0.014285714285714285,,275.3869964208682
43,43,0.014285714285714285,,219.64219730010598
44,44,0.014285714285714285,,228.06027509999652
45,45,0.014285714285714285,,245.8975248831978
46,46,0.014285714285714285,,254.92258103401153
47,47,0.014285714285714285,,213.68261786575667
48,48,0.014285714285714285,,246.26825978723784
49,49,0.014285714285714285,,223.59917259015555
50,50,0.014285714285714285,,275.1184522394957
51,51,0.014285714285714285,,274.55097988129495
52,52,0.014285714285714285,,298.3687519910984
53,53,0.014285714285714285,,282.1077423091032
54,54,0.014285714285714285,,292.4676427753335
55,55,0.014285714285714285,,241.7685850017417
56,56,0.014285714285714285,,297.9734361967717
57,57,0.014285714285714285,,299.606136209318
58,58,0.014285714285714285,,9247.94439349953
59,59,0.014285714285714285,,300.83961053577804
60,60,0.014285714285714285,,284.59815977984573
61,61,0.014285714285714285,,328.3190753431237
62,62,0.014285714285714285,,284.14884783418984
63,63,0.014285714285714285,,303.02481172459727
64,64,0.014285714285714285,,266.76508455692937
65,65,0.014285714285714285,,318.8623262645253
66,66,0.014285714285714285,,275.31401927124546
67,67,0.014285714285714285,,311.9838043608469
68,68,0.014285714285714285,,280.05044798545316
69,69,0.014285714285714285,,283.68114645984406
70,70,0.014285714285714285,,277.50001007303587
