asset,benchmark_solution,approximation_solution,diff
ccgt,1.2234862431246911,1.2315995763977088,0.006631323661062854
wind,2.8914849231145556,2.9356962081715694,0.015290166206155312
solar,0.46642223080716655,0.5477197396201241,0.17430024437786387
ocgt,0.27794868497351555,0.07730051919235648,-0.7218892429740328
electrolizer,1.042035266959326,1.0968883470161925,0.052640329743280756
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
e_demand_lol,0.0,0.0,0.0
h2_demand_lol,0.0,0.0,0.0
