id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-32.54075425226054
2,h2_storage,2030,1,2,2,,-32.54075425226054
3,h2_storage,2030,1,3,3,,-32.54075425226054
4,h2_storage,2030,1,4,4,,-32.54075425226054
5,h2_storage,2030,1,5,5,,-32.54075425226054
6,h2_storage,2030,1,6,6,,-32.54075425226054
7,h2_storage,2030,1,7,7,,-32.54075425226054
8,h2_storage,2030,1,8,8,,-32.54075425226054
9,h2_storage,2030,1,9,9,,-32.54075425226054
10,h2_storage,2030,1,10,10,,-32.54075425226054
11,h2_storage,2030,1,11,11,,-32.54075425226054
12,h2_storage,2030,1,12,12,,-32.54075425226054
13,h2_storage,2030,1,13,13,,-32.54075425226054
14,h2_storage,2030,1,14,14,,-32.54075425226054
15,h2_storage,2030,1,15,15,,-32.54075425226054
16,h2_storage,2030,1,16,16,,-32.54075425226054
17,h2_storage,2030,1,17,17,,-32.54075425226054
18,h2_storage,2030,1,18,18,,-32.54075425226054
19,h2_storage,2030,1,19,19,,-32.54075425226054
20,h2_storage,2030,1,20,20,,-32.54075425226054
21,h2_storage,2030,1,21,21,,-32.54075425226054
22,h2_storage,2030,1,22,22,,-32.54075425226054
23,h2_storage,2030,1,23,23,,-32.54075425226054
24,h2_storage,2030,1,24,24,,-32.54075425226054
25,h2_storage,2030,2,1,1,,-0.004500000000000001
26,h2_storage,2030,2,2,2,,-0.004500000000000001
27,h2_storage,2030,2,3,3,,-0.004500000000000001
28,h2_storage,2030,2,4,4,,-0.004500000000000001
29,h2_storage,2030,2,5,5,,-0.004500000000000001
30,h2_storage,2030,2,6,6,,-0.004500000000000001
31,h2_storage,2030,2,7,7,,-0.004500000000000001
32,h2_storage,2030,2,8,8,,-0.004500000000000001
33,h2_storage,2030,2,9,9,,-0.004500000000000001
34,h2_storage,2030,2,10,10,,-0.004500000000000001
35,h2_storage,2030,2,11,11,,-0.004500000000000001
36,h2_storage,2030,2,12,12,,-0.004500000000000001
37,h2_storage,2030,2,13,13,,-0.004500000000000001
38,h2_storage,2030,2,14,14,,-0.004500000000000001
39,h2_storage,2030,2,15,15,,-0.004500000000000001
40,h2_storage,2030,2,16,16,,-0.004500000000000001
41,h2_storage,2030,2,17,17,,-0.004500000000000001
42,h2_storage,2030,2,18,18,,-0.004500000000000001
43,h2_storage,2030,2,19,19,,-0.004500000000000001
44,h2_storage,2030,2,20,20,,-0.004500000000000001
45,h2_storage,2030,2,21,21,,-0.004500000000000001
46,h2_storage,2030,2,22,22,,-0.004500000000000001
47,h2_storage,2030,2,23,23,,-0.004500000000000001
48,h2_storage,2030,2,24,24,,-0.004500000000000001
49,h2_storage,2030,3,1,1,,-0.004500000000000001
50,h2_storage,2030,3,2,2,,-0.004500000000000001
51,h2_storage,2030,3,3,3,,-0.004500000000000001
52,h2_storage,2030,3,4,4,,-0.004500000000000001
53,h2_storage,2030,3,5,5,,-0.004500000000000001
