id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_balance_storage_rep_period,dual_max_storage_level_rep_period_limit,dual_min_storage_level_rep_period_limit
79,battery,2030,4,7,7,,-0.017575,0.0,0.0
80,battery,2030,4,8,8,,-0.017575,0.0,0.0
81,battery,2030,4,9,9,,-0.017575,0.0,0.0
82,battery,2030,4,10,10,,-0.017575,0.0,0.0
83,battery,2030,4,11,11,,-0.017575,0.0,0.0
84,battery,2030,4,12,12,,-0.017575,0.0,0.0
85,battery,2030,4,13,13,,-0.017575,0.0,0.0
86,battery,2030,4,14,14,,-0.017575,0.0,0.0
87,battery,2030,4,15,15,,-0.017575,0.0,0.0
88,battery,2030,4,16,16,,-0.017575,0.0,0.0
89,battery,2030,4,17,17,,-0.017575,0.0,0.0
90,battery,2030,4,18,18,,-0.017575,0.0,0.0
91,battery,2030,4,19,19,,-0.017575,0.0,0.0
92,battery,2030,4,20,20,,-0.017575,0.0,0.0
93,battery,2030,4,21,21,,-0.017575,0.0,0.0
94,battery,2030,4,22,22,,-0.017575,0.0,0.0
95,battery,2030,4,23,23,,-0.017575,0.0,0.0
96,battery,2030,4,24,24,,-0.017575,0.0,0.0
97,battery,2030,5,1,1,,-0.00368421052631579,0.0,0.0
98,battery,2030,5,2,2,,-0.0036842105263157903,0.0,0.0
99,battery,2030,5,3,3,,-0.0036842105263157903,0.0,0.0
100,battery,2030,5,4,4,,-0.0036842105263157903,0.0,0.0
101,battery,2030,5,5,5,,-0.0036842105263157903,0.0,0.0
102,battery,2030,5,6,6,,-0.0036842105263157903,0.0,0.0
103,battery,2030,5,7,7,,-0.0036842105263157903,0.0,0.0
104,battery,2030,5,8,8,,-0.0036842105263157903,-0.0009707894736842109,0.0
105,battery,2030,5,9,9,,-0.004655000000000001,0.0,0.0
106,battery,2030,5,10,10,,-0.004655000000000001,0.0,0.0
107,battery,2030,5,11,11,,-0.004655000000000001,0.0,0.0
108,battery,2030,5,12,12,,-0.004655000000000001,0.0,0.0
109,battery,2030,5,13,13,,-0.004655000000000001,0.0,0.0
110,battery,2030,5,14,14,,-0.004655000000000001,0.0,0.0
111,battery,2030,5,15,15,,-0.004655000000000001,0.0,0.0
112,battery,2030,5,16,16,,-0.004655000000000001,0.0,0.0
113,battery,2030,5,17,17,,-0.004655000000000001,0.0,0.0
114,battery,2030,5,18,18,,-0.004655000000000001,0.0,0.0
115,battery,2030,5,19,19,,-0.004655000000000001,0.0,0.0
116,battery,2030,5,20,20,,-0.004655000000000001,0.0,0.0
117,battery,2030,5,21,21,,-0.004655000000000001,0.0,0.0
118,battery,2030,5,22,22,,-0.0036842105263157903,0.0,0.0
119,battery,2030,5,23,23,,-0.0036842105263157903,0.0,0.0
120,battery,2030,5,24,24,,-0.0036842105263157903,0.0,0.0
121,battery,2030,6,1,1,,-0.00368421052631579,0.0,0.0
122,battery,2030,6,2,2,,-0.0033250000000000007,0.0,0.0
123,battery,2030,6,3,3,,-0.0033250000000000007,0.0,0.0
124,battery,2030,6,4,4,,-0.0033250000000000007,0.0,0.0
125,battery,2030,6,5,5,,-0.0033250000000000007,0.0,0.0
126,battery,2030,6,6,6,,-0.0033250000000000007,0.0,0.0
127,battery,2030,6,7,7,,-0.0033250000000000007,0.0,0.0
128,battery,2030,6,8,8,,-0.0033250000000000007,0.0,0.0
129,battery,2030,6,9,9,,-0.000266,0.0,0.0
130,battery,2030,6,10,10,,0.0,0.0,0.0
131,battery,2030,6,11,11,,0.0,0.0,0.0
132,battery,2030,6,12,12,,0.0,0.0,0.0
133,battery,2030,6,13,13,,0.0,0.0,0.0
134,battery,2030,6,14,14,,0.0,0.0,0.0
135,battery,2030,6,15,15,,0.0,0.0,0.0
136,battery,2030,6,16,16,,0.0,0.0,0.0
137,battery,2030,6,17,17,,0.0,-0.0033250000000000007,0.0
138,battery,2030,6,18,18,,-0.0033250000000000007,0.0,0.0
139,battery,2030,6,19,19,,-0.0033250000000000007,0.0,0.0
140,battery,2030,6,20,20,,-0.0033250000000000007,0.0,0.0
141,battery,2030,6,21,21,,-0.0033250000000000007,0.0,0.0
142,battery,2030,6,22,22,,-0.0033250000000000007,0.0,0.0
143,battery,2030,6,23,23,,-0.0033250000000000007,0.0,0.0
144,battery,2030,6,24,24,,-0.0033250000000000007,0.0,0.0
145,battery,2030,7,1,1,,-0.005157894736842106,0.0,0.0
146,battery,2030,7,2,2,,-0.005157894736842106,0.0,0.0
147,battery,2030,7,3,3,,-0.005157894736842106,0.0,0.0
148,battery,2030,7,4,4,,-0.005157894736842106,0.0,0.0
149,battery,2030,7,5,5,,-0.005157894736842106,0.0,0.0
150,battery,2030,7,6,6,,-0.005157894736842106,0.0,0.0
151,battery,2030,7,7,7,,-0.005157894736842106,0.0,0.0
152,battery,2030,7,8,8,,-0.005157894736842106,0.0,0.0
153,battery,2030,7,9,9,,-0.005157894736842106,0.0,0.0
154,battery,2030,7,10,10,,-0.004655000000000001,0.0,0.0
155,battery,2030,7,11,11,,-0.004655000000000001,0.0,0.0
156,battery,2030,7,12,12,,-0.004655000000000001,0.0,0.0
