id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,193.00910264149059
2,2,0.014285714285714285,,193.37881379732198
3,3,0.014285714285714285,,192.1653216340022
4,4,0.014285714285714285,,196.98882295710172
5,5,0.014285714285714285,,186.06989047216138
6,6,0.014285714285714285,,203.3797783118758
7,7,0.014285714285714285,,196.89869567068527
8,8,0.014285714285714285,,196.82232414791397
9,9,0.014285714285714285,,209.46890197335838
10,10,0.014285714285714285,,183.2645487835531
11,11,0.014285714285714285,,182.48267167906306
12,12,0.014285714285714285,,182.53261148976407
13,13,0.014285714285714285,,197.19423130823355
14,14,0.014285714285714285,,211.23155857523807
15,15,0.014285714285714285,,192.60873508965292
16,16,0.014285714285714285,,184.94685109775006
17,17,0.014285714285714285,,194.02747096015656
18,18,0.014285714285714285,,193.23689848672532
19,19,0.014285714285714285,,230.6401974208457
20,20,0.014285714285714285,,232.52043203524485
21,21,0.014285714285714285,,222.86751269315624
22,22,0.014285714285714285,,236.77721769463457
23,23,0.014285714285714285,,216.37680593385392
24,24,0.014285714285714285,,236.50006523310955
25,25,0.014285714285714285,,238.91585971825558
26,26,0.014285714285714285,,224.66331656244773
27,27,0.014285714285714285,,244.9616408433889
28,28,0.014285714285714285,,259.5062235103589
29,29,0.014285714285714285,,226.1936498914863
30,30,0.014285714285714285,,221.51612392038507
31,31,0.014285714285714285,,223.60084394979103
32,32,0.014285714285714285,,230.5230350771404
33,33,0.014285714285714285,,301.0522417357769
34,34,0.014285714285714285,,283.0694885200811
35,35,0.014285714285714285,,269.70816128715506
36,36,0.014285714285714285,,293.9733439859612
37,37,0.014285714285714285,,297.604514189439
38,38,0.014285714285714285,,287.51362967274895
39,39,0.014285714285714285,,301.3248555688599
40,40,0.014285714285714285,,277.2147318004706
41,41,0.014285714285714285,,302.3495016500306
42,42,0.014285714285714285,,313.6825546218515
43,43,0.014285714285714285,,259.0059115340547
44,44,0.014285714285714285,,267.29844313666587
45,45,0.014285714285714285,,284.66254351202224
46,46,0.014285714285714285,,294.26176834558066
47,47,0.014285714285714285,,254.57502148299858
48,48,0.014285714285714285,,283.7494229844907
49,49,0.014285714285714285,,265.4029764478301
50,50,0.014285714285714285,,315.89843227238356
51,51,0.014285714285714285,,315.11444117009603
52,52,0.014285714285714285,,335.8773909382213
53,53,0.014285714285714285,,319.0516335297145
54,54,0.014285714285714285,,332.94117555776586
55,55,0.014285714285714285,,287.5762521997887
56,56,0.014285714285714285,,341.49367138055146
57,57,0.014285714285714285,,337.3752948554354
58,58,0.014285714285714285,,329.07174778059243
59,59,0.014285714285714285,,339.0657114226257
60,60,0.014285714285714285,,328.1156338838649
61,61,0.014285714285714285,,362.4344897949401
62,62,0.014285714285714285,,325.985260832944
63,63,0.014285714285714285,,340.1589809965056
64,64,0.014285714285714285,,310.6597626112088
65,65,0.014285714285714285,,358.3051544277453
66,66,0.014285714285714285,,317.5708416993891
67,67,0.014285714285714285,,353.7239878817129
68,68,0.014285714285714285,,322.88833704045015
69,69,0.014285714285714285,,324.5630617451836
70,70,0.014285714285714285,,318.1241707054206
