id,scenario,probability,total_cost
52,52,0.014285714285714285,335.8773909382213
56,56,0.014285714285714285,341.49367138055146
57,57,0.014285714285714285,337.3752948554354
59,59,0.014285714285714285,339.0657114226257
61,61,0.014285714285714285,362.4344897949401
63,63,0.014285714285714285,340.1589809965056
65,65,0.014285714285714285,358.3051544277453
67,67,0.014285714285714285,353.7239878817129
