scenario,milestone_year,period,rep_period,weight
5,2030,75,22,0.0451010190631669
5,2030,76,2,0.02722176904291117
5,2030,76,4,0.0800978608168635
5,2030,76,10,0.03733961663232122
5,2030,76,13,0.014188128945593338
5,2030,76,14,0.011043541131866825
5,2030,76,16,0.021229630839838653
5,2030,76,17,0.1562700201922495
5,2030,76,18,0.07192062730764234
5,2030,76,20,0.1006826461905249
5,2030,76,21,0.48000615890018855
5,2030,77,2,0.26624588461770726
5,2030,77,3,0.04347734876579058
5,2030,77,20,0.6737942984118598
5,2030,77,21,0.016482468204642404
5,2030,78,2,0.07978391649233424
5,2030,78,3,0.037510510919703914
5,2030,78,5,0.13086363230742912
5,2030,78,7,0.03979818864977475
5,2030,78,12,0.06727230675323552
5,2030,78,17,0.39414508649399094
5,2030,78,21,0.18177249738258583
5,2030,78,23,0.06885386100094565
5,2030,79,1,0.06088007054751795
5,2030,79,3,0.06521863495353797
5,2030,79,5,0.06789485785816472
5,2030,79,19,0.45714183505732775
5,2030,79,21,0.012168093280070109
5,2030,79,22,0.32128019558672155
5,2030,79,24,0.015416312716660012
5,2030,80,1,0.30804057877694235
5,2030,80,6,0.017044438488574634
5,2030,80,13,0.6749149827344829
5,2030,81,1,0.1436372362597435
5,2030,81,2,0.031178265002853037
5,2030,81,4,0.3334966071447552
5,2030,81,6,0.027404184570747198
5,2030,81,8,0.04074793565065187
5,2030,81,21,0.363910942165405
5,2030,81,22,0.05962482920584425
5,2030,82,2,0.0947925579726117
5,2030,82,3,0.069804537961398
5,2030,82,8,0.032443992108766216
5,2030,82,11,0.08501022928949052
5,2030,82,14,0.09581561335324464
5,2030,82,17,0.04933411517363646
5,2030,82,23,0.5617398497990572
5,2030,82,24,0.011059104341795188
5,2030,83,2,0.1570153153484885
5,2030,83,6,0.011669373550597075
5,2030,83,9,0.013652609487656573
5,2030,83,12,0.11089980438156835
5,2030,83,20,0.7067628972316895
5,2030,84,2,0.05232387525724378
5,2030,84,3,0.18883720315239919
5,2030,84,5,0.024620039189435117
5,2030,84,12,0.012106574132511606
5,2030,84,17,0.45197605686365244
5,2030,84,21,0.14802567110866588
5,2030,84,22,0.12211058029609206
5,2030,85,2,0.0707488404793252
5,2030,85,6,0.012356582986359289
5,2030,85,8,0.013722816240856217
5,2030,85,9,0.05765995691720835
5,2030,85,11,0.02043104443254492
5,2030,85,12,0.7040539286556022
5,2030,85,15,0.10904169418435321
5,2030,85,24,0.011985136103750642
5,2030,86,2,0.15051485971332673
5,2030,86,6,0.06623299436053107
5,2030,86,8,0.6179826688330149
5,2030,86,9,0.05383451564086849
5,2030,86,12,0.010341586978387104
5,2030,86,13,0.045785749547301954
5,2030,86,17,0.05530762492656969
5,2030,87,2,0.3254720144447443
5,2030,87,6,0.026265463730296014
5,2030,87,17,0.09542374168904964
5,2030,87,21,0.55283878013591
5,2030,88,2,0.29639825876293197
5,2030,88,4,0.430118709436271
5,2030,88,5,0.05595047542163225
5,2030,88,7,0.11858899717152069
5,2030,88,10,0.012049625211438972
5,2030,88,21,0.08689393399620517
5,2030,89,2,0.6620350691015844
5,2030,89,3,0.19535325822370878
5,2030,89,5,0.11104627427009464
5,2030,89,17,0.0315653984046122
5,2030,90,2,0.7018315613454105
5,2030,90,3,0.17015540882338911
5,2030,90,5,0.06873124100251195
5,2030,90,12,0.0340193054342848
5,2030,90,21,0.025262483394403814
5,2030,91,2,0.27049387541213016
5,2030,91,4,0.059729304366469074
5,2030,91,6,0.026622278461254274
5,2030,91,9,0.0106090384305773
5,2030,91,15,0.04071477509787186
5,2030,91,18,0.02448322120069225
5,2030,91,20,0.055518154757214964
5,2030,91,23,0.51182935227379
5,2030,92,2,0.01712387543772988
5,2030,92,3,0.25219819986516523
5,2030,92,5,0.042514426665171474
5,2030,92,14,0.5773877064795234
5,2030,92,22,0.11077579155241007
5,2030,93,2,0.06521973760356964
5,2030,93,3,0.049315128680667175
5,2030,93,4,0.20179388395830347
5,2030,93,9,0.2540118045962232
5,2030,93,12,0.1386817651737971
5,2030,93,19,0.050208155573951856
5,2030,93,21,0.22215462480793757
5,2030,93,24,0.018614899605550007
5,2030,94,1,0.012962150236676321
5,2030,94,2,0.019735718315156303
5,2030,94,3,0.28467504053505155
5,2030,94,6,0.0293208296968573
5,2030,94,9,0.22566848367064288
5,2030,94,14,0.14380001379407212
5,2030,94,17,0.09361331998181915
5,2030,94,19,0.05940904671769247
5,2030,94,22,0.1308153970520317
5,2030,95,1,0.06853133047794172
5,2030,95,6,0.06302943522455781
5,2030,95,9,0.12200657598648416
5,2030,95,13,0.7464326583110162
5,2030,96,4,0.033562035580793764
5,2030,96,5,0.023037114361744677
5,2030,96,9,0.23240683282380484
5,2030,96,10,0.06351661949287374
5,2030,96,12,0.14729506275124088
5,2030,96,13,0.2592221517066288
5,2030,96,14,0.13534604765080963
5,2030,96,15,0.039233141708717
5,2030,96,17,0.03812392984853035
5,2030,96,22,0.02825706407485631
5,2030,97,2,0.5388999475851728
5,2030,97,4,0.05629017743283327
5,2030,97,6,0.034955129965089066
5,2030,97,12,0.14512706897457997
5,2030,97,13,0.09812493343052754
5,2030,97,19,0.020662266559078327
5,2030,97,21,0.07809901363737229
5,2030,97,24,0.027841462415346657
5,2030,98,2,0.7339301740825225
5,2030,98,3,0.10212339450218126
5,2030,98,5,0.01761147943611863
5,2030,98,8,0.0914778378588279
5,2030,98,12,0.0441674129937417
5,2030,98,17,0.010689701126608043
5,2030,99,2,0.6552060179890556
5,2030,99,7,0.05170071410864498
5,2030,99,8,0.056296704793818354
5,2030,99,12,0.1303678388740969
5,2030,99,16,0.013614449983072997
5,2030,99,18,0.02193185260514852
5,2030,99,20,0.01693483843846971
5,2030,99,21,0.01909554008271236
5,2030,99,23,0.03485204312498056
5,2030,100,2,0.11803084210725405
5,2030,100,3,0.07265824709093041
5,2030,100,6,0.10606122057364831
5,2030,100,17,0.5808941562562826
5,2030,100,21,0.061293047215677465
5,2030,100,22,0.061062486756207186
5,2030,101,2,0.32054152739636366
5,2030,101,3,0.0595688363315803
5,2030,101,4,0.39508004861649015
5,2030,101,7,0.021196189045714218
5,2030,101,8,0.015470644913098993
5,2030,101,12,0.06166245369651992
5,2030,101,17,0.05758409371559888
5,2030,101,21,0.012357356041511622
5,2030,101,23,0.05653885024312222
5,2030,102,2,0.5898296953117664
5,2030,102,5,0.09743175631067816
5,2030,102,7,0.030534680312222735
5,2030,102,10,0.026520988483075755
5,2030,102,11,0.019444129592153657
5,2030,102,14,0.03667716287131324
5,2030,102,16,0.028743532537562275
5,2030,102,18,0.05420797417821786
5,2030,102,19,0.045388064908008015
5,2030,102,20,0.04765385852334683
5,2030,102,23,0.023568156971654826
5,2030,103,2,0.628224498402053
5,2030,103,3,0.09241654644425097
5,2030,103,12,0.09728226117066559
5,2030,103,17,0.16057520549584306
5,2030,103,18,0.021501488487187376
5,2030,104,2,0.020930820402698416
5,2030,104,6,0.21806001004032682
5,2030,104,9,0.3946314563697901
5,2030,104,12,0.35493152739795736
5,2030,104,21,0.011446185789227353
5,2030,105,3,0.09701763486468104
5,2030,105,6,0.030072642077676588
5,2030,105,9,0.750554790276905
5,2030,105,21,0.031327099881395766
5,2030,105,22,0.09102783289934159
5,2030,106,2,0.09061239002680346
5,2030,106,4,0.6024562068825511
5,2030,106,6,0.01539840865115298
5,2030,106,12,0.07741838035268689
5,2030,106,21,0.21411461408680565
5,2030,107,2,0.8485573983589273
5,2030,107,3,0.0837506294688295
5,2030,107,7,0.04834262397698781
5,2030,107,16,0.01934934819525539
5,2030,108,2,0.7970122419552397
5,2030,108,3,0.018111308836324023
5,2030,108,7,0.0877944323118169
5,2030,108,16,0.029605562658784914
5,2030,108,18,0.010793034272515082
5,2030,108,21,0.026392158473590763
5,2030,108,23,0.03029126149172856
5,2030,109,2,0.6351389248813579
5,2030,109,7,0.06244727941565619
5,2030,109,16,0.07318731606678797
5,2030,109,17,0.024641804208476913
5,2030,109,18,0.10866874898247944
5,2030,109,20,0.09591592644524151
5,2030,110,2,0.11621474081468733
5,2030,110,3,0.03756718331491594
5,2030,110,8,0.1394835158656932
5,2030,110,17,0.6705965136073384
5,2030,110,22,0.036138046397365044
5,2030,111,4,0.06959596773278831
5,2030,111,9,0.17995790342553047
5,2030,111,12,0.053076866353211793
5,2030,111,14,0.28040703003195433
5,2030,111,19,0.40398061032134325
5,2030,111,21,0.012981622135171955
5,2030,112,2,0.05353552102899191
5,2030,112,3,0.11494270491310021
5,2030,112,4,0.5482963560840118
5,2030,112,6,0.10843571417487047
5,2030,112,8,0.08505162006446328
5,2030,112,9,0.08973808373456231
5,2030,113,2,0.3123387143748907
5,2030,113,6,0.05035551892113345
5,2030,113,8,0.23129789657371988
5,2030,113,17,0.31758816448169774
5,2030,113,22,0.08841970564855825
5,2030,114,2,0.16511309664825782
5,2030,114,6,0.0378806234257182
5,2030,114,13,0.6707892099595657
5,2030,114,22,0.12621706996645843
5,2030,115,1,0.014207631223315751
5,2030,115,3,0.05165289274353724
5,2030,115,4,0.020948769230466163
5,2030,115,8,0.049348606166288805
5,2030,115,14,0.700180985154483
5,2030,115,19,0.033745223961410664
5,2030,115,21,0.1299158915204982
5,2030,116,1,0.017714766476778818
5,2030,116,2,0.7298439844785599
5,2030,116,7,0.034114703689359524
5,2030,116,10,0.020362517672710485
5,2030,116,12,0.10321082820909977
5,2030,116,21,0.09475319947349142
5,2030,117,1,0.0345323233031399
5,2030,117,2,0.7251736052776848
5,2030,117,3,0.08042903039431311
5,2030,117,5,0.11546136643339105
5,2030,117,17,0.014045621784834147
5,2030,117,22,0.030358052806636886
5,2030,118,2,0.734161676211059
5,2030,118,3,0.11786780985599095
5,2030,118,8,0.04349228529618201
5,2030,118,12,0.07432631433063387
5,2030,118,17,0.03015191430613405
5,2030,119,24,1.0
5,2030,120,1,0.20349712240165876
5,2030,120,9,0.7194395086442769
5,2030,120,10,0.07706336895406425
5,2030,121,2,0.2853731730426018
5,2030,121,3,0.02025087043429159
5,2030,121,4,0.30663895253373696
5,2030,121,7,0.03903259996670294
5,2030,121,8,0.1589144256392588
5,2030,121,12,0.028629111806697263
5,2030,121,17,0.13411575956674548
5,2030,121,19,0.027045107009965062
5,2030,122,2,0.1006593864866913
5,2030,122,5,0.010526612780724639
5,2030,122,9,0.011290540092630882
5,2030,122,13,0.67416069126859
5,2030,122,14,0.08682153805885388
5,2030,122,22,0.11654123131250929
5,2030,123,2,0.3246700729259878
5,2030,123,4,0.3845000119590379
5,2030,123,12,0.04156113143370833
5,2030,123,21,0.24926878368126598
5,2030,124,2,0.23764444006480528
5,2030,124,3,0.09848828443744931
5,2030,124,4,0.024290689273485017
5,2030,124,5,0.06475513502388267
5,2030,124,6,0.010221382426382436
5,2030,124,14,0.5197074422080448
5,2030,124,22,0.04489262656595069
5,2030,125,2,0.06617976747541761
5,2030,125,4,0.1465013029766049
5,2030,125,13,0.02151887974394748
5,2030,125,14,0.023827192159406898
5,2030,125,19,0.7419728576446232
5,2030,126,2,0.397786297837814
5,2030,126,6,0.14875290222316406
5,2030,126,8,0.13197418198698058
5,2030,126,12,0.3214866179520415
5,2030,127,2,0.16245336764501125
5,2030,127,6,0.02331041999889934
5,2030,127,9,0.13941079495673553
5,2030,127,11,0.101030924822919
5,2030,127,12,0.49480913293441736
5,2030,127,24,0.07898535964201751
5,2030,128,2,0.08931729602491008
5,2030,128,4,0.07061479858201587
5,2030,128,6,0.02775712429237812
5,2030,128,10,0.18737850402702472
5,2030,128,13,0.5258501799386442
5,2030,128,21,0.09908209713502693
5,2030,129,22,1.0
5,2030,130,2,0.36195566483988373
5,2030,130,3,0.08167125128798954
5,2030,130,6,0.21624674753886833
5,2030,130,13,0.037223201209112475
5,2030,130,17,0.2585726922848609
5,2030,130,21,0.04433044283928508
5,2030,131,2,0.20582653236229964
5,2030,131,4,0.4308069500178208
5,2030,131,12,0.1326613088557049
5,2030,131,18,0.10171469909292584
5,2030,131,20,0.10206839778772225
5,2030,131,21,0.026922111883526514
5,2030,132,2,0.7050723016042566
5,2030,132,7,0.07026185525998957
5,2030,132,16,0.07010566673408802
5,2030,132,18,0.0747393962796956
5,2030,132,20,0.07982078012197018
5,2030,133,2,0.7078534768436348
5,2030,133,3,0.10581309517622585
5,2030,133,16,0.04751158431110835
5,2030,133,17,0.07527681176427668
5,2030,133,18,0.02087715713294959
5,2030,133,20,0.042667874771804844
5,2030,134,2,0.34517759974299683
5,2030,134,4,0.05620528637425853
5,2030,134,5,0.08619354000869903
5,2030,134,6,0.10395088784966013
5,2030,134,13,0.012169836319455929
5,2030,134,14,0.3117705041666976
5,2030,134,21,0.011119350145634197
5,2030,134,22,0.07341299539259775
5,2030,135,2,0.1256487588497923
5,2030,135,4,0.45948018152903264
5,2030,135,6,0.20027180763067157
5,2030,135,12,0.11813803870497318
5,2030,135,21,0.09646121328553038
5,2030,136,2,0.2603910917985584
5,2030,136,3,0.0687260298664158
5,2030,136,4,0.09080099386179566
5,2030,136,6,0.18293115043054162
5,2030,136,13,0.024642066130120988
5,2030,136,17,0.3214648587604674
5,2030,136,21,0.05104380915210014
5,2030,137,2,0.14589454709423297
5,2030,137,3,0.09618350350989956
5,2030,137,4,0.5408064071524359
5,2030,137,8,0.021947305441721913
5,2030,137,12,0.03463834357441052
5,2030,137,17,0.16052989322729916
5,2030,138,2,0.098732815901654
5,2030,138,4,0.6891842462898378
5,2030,138,12,0.04525287190941329
5,2030,138,16,0.03241186310386784
5,2030,138,18,0.0655439964905046
5,2030,138,20,0.06887420630472263
5,2030,139,2,0.1300897922245733
5,2030,139,3,0.13991965610403181
5,2030,139,14,0.6967403906342216
5,2030,139,22,0.03325016103717324
5,2030,140,2,0.09152439294203786
5,2030,140,6,0.08008687300075723
5,2030,140,11,0.03872473006941688
5,2030,140,13,0.5402870170599006
5,2030,140,14,0.16325727506565196
5,2030,140,22,0.012110257696182045
5,2030,140,24,0.07400945416605346
5,2030,141,2,0.012881539674072996
5,2030,141,11,0.1133496145495008
5,2030,141,13,0.4820234466904797
5,2030,141,14,0.22390971577373647
5,2030,141,15,0.059636236276402285
5,2030,141,17,0.029192939703150206
5,2030,141,22,0.030141935116883324
5,2030,141,24,0.048864572215774366
5,2030,142,2,0.6501961386720003
5,2030,142,4,0.13018154995981035
5,2030,142,6,0.016781950919498672
5,2030,142,12,0.05676879001468105
5,2030,142,13,0.0213106837452163
5,2030,142,21,0.1247608866887933
5,2030,143,2,0.9070199861531776
5,2030,143,3,0.018246623996374917
