id,scenario,probability,solution,total_cost
1,1,0.1,,172.70732921664901
2,2,0.1,,191.46037207519194
3,3,0.1,,205.8382807297524
4,4,0.1,,218.50275488705594
5,5,0.1,,215.9404590251504
6,6,0.1,,315.5118191851674
7,7,0.1,,326.21660501231736
8,8,0.1,,319.9723930065864
9,9,0.1,,300.3026040070486
10,10,0.1,,342.32702028268903
