asset,benchmark_solution,approximation_solution,diff
ccgt,1.2722690516891535,1.2696134999537847,-0.002087256411560985
wind,2.665980436711287,3.0542136264824244,0.1456249207327478
solar,0.1249290538321091,0.0,-1.0
ocgt,0.39489960052902157,0.456724592107782,0.15655875948199863
electrolizer,1.060883321821016,1.0613998992792963,0.0004869314538695501
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
