name,value
assets_investment_cost,10884113.634804683
assets_fixed_cost_compact_method,0.0
assets_fixed_cost_simple_method,1988106.244177252
storage_assets_energy_investment_cost,0.0
storage_assets_energy_fixed_cost,0.0
flows_investment_cost,0.0
flows_fixed_cost,0.0
flows_operational_cost,4723955.6347494535
vintage_flows_operational_cost,0.0
units_on_operational_cost,0.0
conditional_value_at_risk_term,18114809.391187612
