id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,174.77293573143962
2,2,0.014285714285714285,,191.30397922031779
3,3,0.014285714285714285,,201.8694718337656
4,4,0.014285714285714285,,195.60163598993952
5,5,0.014285714285714285,,191.09369496736517
6,6,0.014285714285714285,,208.63681311886828
7,7,0.014285714285714285,,181.9495451895305
8,8,0.014285714285714285,,202.64616239508925
9,9,0.014285714285714285,,183.86598083490654
10,10,0.014285714285714285,,201.81523003810037
11,11,0.014285714285714285,,192.70762815834925
12,12,0.014285714285714285,,192.06985079306548
13,13,0.014285714285714285,,228.587495070672
14,14,0.014285714285714285,,213.90682653028108
15,15,0.014285714285714285,,230.88179966402495
16,16,0.014285714285714285,,229.19518019778462
17,17,0.014285714285714285,,221.22174297623744
18,18,0.014285714285714285,,228.1451506036189
19,19,0.014285714285714285,,237.26530642540618
20,20,0.014285714285714285,,234.2786551172528
21,21,0.014285714285714285,,214.4463783038227
22,22,0.014285714285714285,,234.83422375923578
23,23,0.014285714285714285,,243.12692676077057
24,24,0.014285714285714285,,227.47480804963766
25,25,0.014285714285714285,,243.52276127664493
26,26,0.014285714285714285,,211.90915967944903
27,27,0.014285714285714285,,220.94492983884987
28,28,0.014285714285714285,,225.9942019030374
29,29,0.014285714285714285,,244.10448865835417
30,30,0.014285714285714285,,224.4872495036519
31,31,0.014285714285714285,,219.89765134992575
32,32,0.014285714285714285,,233.53828275860425
33,33,0.014285714285714285,,228.58803558059338
34,34,0.014285714285714285,,194.2753813250657
35,35,0.014285714285714285,,279.03967180702375
36,36,0.014285714285714285,,280.7448858777567
37,37,0.014285714285714285,,281.9933151561324
38,38,0.014285714285714285,,267.0580782793432
39,39,0.014285714285714285,,261.81766546108355
40,40,0.014285714285714285,,275.740427186841
41,41,0.014285714285714285,,275.06180904512183
42,42,0.014285714285714285,,287.15953410295594
43,43,0.014285714285714285,,311.56677248849365
44,44,0.014285714285714285,,283.27303599961465
45,45,0.014285714285714285,,303.5927027515081
46,46,0.014285714285714285,,282.08221522937816
47,47,0.014285714285714285,,292.36478926283127
48,48,0.014285714285714285,,281.00435941983324
49,49,0.014285714285714285,,262.5333140778433
50,50,0.014285714285714285,,312.92166357663257
51,51,0.014285714285714285,,312.14395955208903
52,52,0.014285714285714285,,324.2610021135032
53,53,0.014285714285714285,,305.19637912575786
54,54,0.014285714285714285,,330.47136223409234
55,55,0.014285714285714285,,311.06733636243274
56,56,0.014285714285714285,,334.6254168001341
57,57,0.014285714285714285,,327.9179532700584
58,58,0.014285714285714285,,347.1277281187093
59,59,0.014285714285714285,,320.40290923374096
60,60,0.014285714285714285,,305.0056904881176
61,61,0.014285714285714285,,326.18593091622813
62,62,0.014285714285714285,,307.4988843035585
63,63,0.014285714285714285,,357.61377981046815
64,64,0.014285714285714285,,326.2554650154096
65,65,0.014285714285714285,,314.676004287649
66,66,0.014285714285714285,,328.6027517587403
67,67,0.014285714285714285,,351.7302040638773
68,68,0.014285714285714285,,320.8163903113758
69,69,0.014285714285714285,,294.21951748752656
70,70,0.014285714285714285,,315.35545887547266
