asset,benchmark_solution,approximation_solution,diff
ccgt,1.2879015706312067,1.2605101688455975,-0.021268241618949586
wind,2.691153741678629,3.110430671169606,0.1557982076599792
solar,0.3053614389307416,0.1353439417097375,-0.5567746137702915
ocgt,0.13379897252143105,0.33638193299669117,1.5140845752220682
electrolizer,1.0395180540699664,1.0807703503175292,0.039684059440862986
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
