id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,190.34499511088612
2,2,0.014285714285714285,,183.77215533992637
3,3,0.014285714285714285,,182.196357041562
4,4,0.014285714285714285,,185.99218030826268
5,5,0.014285714285714285,,192.48698960478882
6,6,0.014285714285714285,,192.69040904756352
7,7,0.014285714285714285,,186.44678173708894
8,8,0.014285714285714285,,180.9877104954156
9,9,0.014285714285714285,,199.09888484819723
10,10,0.014285714285714285,,198.70228247975552
11,11,0.014285714285714285,,195.18435897501752
12,12,0.014285714285714285,,172.00279415980222
13,13,0.014285714285714285,,174.56673697642583
14,14,0.014285714285714285,,171.56596987084592
15,15,0.014285714285714285,,173.47852014073942
16,16,0.014285714285714285,,191.8736682872303
17,17,0.014285714285714285,,182.10239752055003
18,18,0.014285714285714285,,211.76251229907754
19,19,0.014285714285714285,,220.99345289714736
20,20,0.014285714285714285,,220.16514867300046
21,21,0.014285714285714285,,212.59052539217558
22,22,0.014285714285714285,,184.73495317755072
23,23,0.014285714285714285,,226.02691030316447
24,24,0.014285714285714285,,224.97083262700428
25,25,0.014285714285714285,,205.6767953396867
26,26,0.014285714285714285,,222.16576537729168
27,27,0.014285714285714285,,213.27551478628783
28,28,0.014285714285714285,,247.23904316084494
29,29,0.014285714285714285,,214.38784757242738
30,30,0.014285714285714285,,233.20439646847322
31,31,0.014285714285714285,,215.20027799168062
32,32,0.014285714285714285,,214.8255714175012
33,33,0.014285714285714285,,219.90543440594774
34,34,0.014285714285714285,,185.62061486784765
35,35,0.014285714285714285,,271.62858352153165
36,36,0.014285714285714285,,268.74754800304305
37,37,0.014285714285714285,,271.76306544178925
38,38,0.014285714285714285,,258.1124365101003
39,39,0.014285714285714285,,280.4954391797647
40,40,0.014285714285714285,,288.0576902934737
41,41,0.014285714285714285,,252.86733745596422
42,42,0.014285714285714285,,276.0291149143143
43,43,0.014285714285714285,,285.72982884511663
44,44,0.014285714285714285,,265.3653172087833
45,45,0.014285714285714285,,299.05208171690157
46,46,0.014285714285714285,,283.40658122922764
47,47,0.014285714285714285,,277.3086548171398
48,48,0.014285714285714285,,254.982330796987
49,49,0.014285714285714285,,290.75776601988184
50,50,0.014285714285714285,,255.27791047913726
51,51,0.014285714285714285,,300.5810642853713
52,52,0.014285714285714285,,246.3376856490394
53,53,0.014285714285714285,,280.4541587192565
54,54,0.014285714285714285,,272.4517413598729
55,55,0.014285714285714285,,304.3566314418687
56,56,0.014285714285714285,,303.69283757575164
57,57,0.014285714285714285,,323.85401531787704
58,58,0.014285714285714285,,320.2660250759323
59,59,0.014285714285714285,,302.2908722899876
60,60,0.014285714285714285,,292.6325489394252
61,61,0.014285714285714285,,353.6383569098341
62,62,0.014285714285714285,,314.79948972097816
63,63,0.014285714285714285,,296.0260497319392
64,64,0.014285714285714285,,297.8316685565699
65,65,0.014285714285714285,,315.9539627297225
66,66,0.014285714285714285,,318.017811792063
67,67,0.014285714285714285,,339.8697665681269
68,68,0.014285714285714285,,312.64062069332743
69,69,0.014285714285714285,,309.9061841489361
70,70,0.014285714285714285,,318.53458110620574
