id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.004972513237269702
2,electrolizer,2030,1,2,2,0.004972513237269702
3,electrolizer,2030,1,3,3,0.004972513237269702
4,electrolizer,2030,1,4,4,0.004972513237269702
5,electrolizer,2030,1,5,5,0.004972513237269702
6,electrolizer,2030,1,6,6,0.004972513237269702
7,electrolizer,2030,1,7,7,0.12431283093174256
8,electrolizer,2030,1,8,8,0.12431283093174256
9,electrolizer,2030,1,9,9,0.12431283093174256
10,electrolizer,2030,1,10,10,0.12431283093174256
11,electrolizer,2030,1,11,11,0.12431283093174256
12,electrolizer,2030,1,12,12,0.12431283093174256
13,electrolizer,2030,1,13,13,0.12431283093174256
14,electrolizer,2030,1,14,14,0.12431283093174256
15,electrolizer,2030,1,15,15,0.12431283093174256
16,electrolizer,2030,1,16,16,0.12431283093174256
17,electrolizer,2030,1,17,17,0.12431283093174256
18,electrolizer,2030,1,18,18,0.12431283093174256
19,electrolizer,2030,1,19,19,0.12431283093174256
20,electrolizer,2030,1,20,20,0.12431283093174256
21,electrolizer,2030,1,21,21,0.12431283093174256
22,electrolizer,2030,1,22,22,0.004972513237269702
23,electrolizer,2030,1,23,23,0.004972513237269702
24,electrolizer,2030,1,24,24,0.004972513237269702
25,electrolizer,2030,2,1,1,0.18387001095182148
26,electrolizer,2030,2,2,2,0.18387001095182134
27,electrolizer,2030,2,3,3,0.18387001095182134
28,electrolizer,2030,2,4,4,0.18387001095182134
29,electrolizer,2030,2,5,5,0.18387001095182134
30,electrolizer,2030,2,6,6,0.18387001095182134
31,electrolizer,2030,2,7,7,0.18387001095182134
32,electrolizer,2030,2,8,8,0.18387001095182137
33,electrolizer,2030,2,9,9,0.18387001095182134
34,electrolizer,2030,2,10,10,0.18387001095182134
35,electrolizer,2030,2,11,11,0.18387001095182134
36,electrolizer,2030,2,12,12,0.18387001095182134
37,electrolizer,2030,2,13,13,0.18387001095182134
38,electrolizer,2030,2,14,14,0.18387001095182134
39,electrolizer,2030,2,15,15,0.18387001095182134
40,electrolizer,2030,2,16,16,0.18387001095182134
41,electrolizer,2030,2,17,17,0.18387001095182134
42,electrolizer,2030,2,18,18,0.18387001095182134
43,electrolizer,2030,2,19,19,0.18387001095182134
44,electrolizer,2030,2,20,20,0.18387001095182134
45,electrolizer,2030,2,21,21,0.18387001095182134
46,electrolizer,2030,2,22,22,0.18387001095182134
47,electrolizer,2030,2,23,23,0.18387001095182134
48,electrolizer,2030,2,24,24,0.18387001095182134
49,electrolizer,2030,3,1,1,0.06622308772665257
50,electrolizer,2030,3,2,2,0.06622308772665257
51,electrolizer,2030,3,3,3,0.06622308772665257
52,electrolizer,2030,3,4,4,0.06622308772665257
53,electrolizer,2030,3,5,5,0.06622308772665257
54,electrolizer,2030,3,6,6,0.06622308772665257
55,electrolizer,2030,3,7,7,0.06622308772665257
56,electrolizer,2030,3,8,8,0.06622308772665257
57,electrolizer,2030,3,9,9,0.06622308772665257
58,electrolizer,2030,3,10,10,0.06622308772665257
59,electrolizer,2030,3,11,11,0.06622308772665257
60,electrolizer,2030,3,12,12,0.06622308772665257
61,electrolizer,2030,3,13,13,0.06622308772665257
62,electrolizer,2030,3,14,14,0.06622308772665257
63,electrolizer,2030,3,15,15,0.06622308772665257
