asset,benchmark_solution,approximation_solution,diff
ccgt,1.276243652927995,1.2191751718555053,-0.04471597640588581
wind,2.799176063238199,2.8111327073010943,0.004271486963582996
solar,0.3610876731910053,0.2905516279712292,-0.1953432655189659
ocgt,0.10280519828141722,0.6465938128876697,5.2895050415417195
electrolizer,1.084164236735287,1.0540579000415262,-0.02776916603006496
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
