id,scenario,probability,solution
1,21,0.9,0.0
2,31,0.019999999999999997,47.45950981008917
3,34,0.019999999999999997,64.15036741308636
4,35,0.019999999999999997,88.83617710675833
5,39,0.019999999999999997,45.38622958059533
6,40,0.019999999999999997,51.53742337384269
