id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.040525035087534245
2,h2_storage,2030,1,2,2,,-0.040525035087534245
3,h2_storage,2030,1,3,3,,-0.040525035087534245
4,h2_storage,2030,1,4,4,,-0.040525035087534245
5,h2_storage,2030,1,5,5,,-0.040525035087534245
6,h2_storage,2030,1,6,6,,-0.040525035087534245
7,h2_storage,2030,1,7,7,,-0.040525035087534245
8,h2_storage,2030,1,8,8,,-0.040525035087534245
9,h2_storage,2030,1,9,9,,-0.040525035087534245
10,h2_storage,2030,1,10,10,,-0.040525035087534245
11,h2_storage,2030,1,11,11,,-0.040525035087534245
12,h2_storage,2030,1,12,12,,-0.040525035087534245
13,h2_storage,2030,1,13,13,,-0.040525035087534245
14,h2_storage,2030,1,14,14,,-0.040525035087534245
15,h2_storage,2030,1,15,15,,-0.040525035087534245
16,h2_storage,2030,1,16,16,,-0.040525035087534245
17,h2_storage,2030,1,17,17,,-0.040525035087534245
18,h2_storage,2030,1,18,18,,-0.040525035087534245
19,h2_storage,2030,1,19,19,,-0.040525035087534245
20,h2_storage,2030,1,20,20,,-0.040525035087534245
21,h2_storage,2030,1,21,21,,-0.040525035087534245
22,h2_storage,2030,1,22,22,,-0.040525035087534245
23,h2_storage,2030,1,23,23,,-0.040525035087534245
24,h2_storage,2030,1,24,24,,-0.040525035087534245
25,h2_storage,2030,2,1,1,,-0.06649475736226679
26,h2_storage,2030,2,2,2,,-0.06649475736226679
27,h2_storage,2030,2,3,3,,-0.06649475736226679
28,h2_storage,2030,2,4,4,,-0.06649475736226679
29,h2_storage,2030,2,5,5,,-0.06649475736226679
30,h2_storage,2030,2,6,6,,-0.06649475736226679
31,h2_storage,2030,2,7,7,,-0.06649475736226679
32,h2_storage,2030,2,8,8,,-0.06649475736226679
33,h2_storage,2030,2,9,9,,-0.06649475736226679
34,h2_storage,2030,2,10,10,,-0.06649475736226679
35,h2_storage,2030,2,11,11,,-0.06649475736226679
36,h2_storage,2030,2,12,12,,-0.06649475736226679
37,h2_storage,2030,2,13,13,,-0.06649475736226679
38,h2_storage,2030,2,14,14,,-0.06649475736226679
39,h2_storage,2030,2,15,15,,-0.06649475736226679
40,h2_storage,2030,2,16,16,,-0.06649475736226679
41,h2_storage,2030,2,17,17,,-0.06649475736226679
42,h2_storage,2030,2,18,18,,-0.06649475736226679
43,h2_storage,2030,2,19,19,,-0.06649475736226679
44,h2_storage,2030,2,20,20,,-0.06649475736226679
45,h2_storage,2030,2,21,21,,-0.06649475736226679
46,h2_storage,2030,2,22,22,,-0.06649475736226679
47,h2_storage,2030,2,23,23,,-0.06649475736226679
48,h2_storage,2030,2,24,24,,-0.06649475736226679
49,h2_storage,2030,3,1,1,,-0.015495979466692782
50,h2_storage,2030,3,2,2,,-0.015495979466692782
51,h2_storage,2030,3,3,3,,-0.015495979466692782
52,h2_storage,2030,3,4,4,,-0.015495979466692782
53,h2_storage,2030,3,5,5,,-0.015495979466692782
54,h2_storage,2030,3,6,6,,-0.015495979466692782
55,h2_storage,2030,3,7,7,,-0.015495979466692782
56,h2_storage,2030,3,8,8,,-0.015495979466692782
57,h2_storage,2030,3,9,9,,-0.015495979466692782
58,h2_storage,2030,3,10,10,,-0.015495979466692782
59,h2_storage,2030,3,11,11,,-0.015495979466692782
60,h2_storage,2030,3,12,12,,-0.015495979466692782
61,h2_storage,2030,3,13,13,,-0.015495979466692782
62,h2_storage,2030,3,14,14,,-0.015495979466692782
63,h2_storage,2030,3,15,15,,-0.015495979466692782
64,h2_storage,2030,3,16,16,,-0.015495979466692782
65,h2_storage,2030,3,17,17,,-0.015495979466692782
66,h2_storage,2030,3,18,18,,-0.015495979466692782
67,h2_storage,2030,3,19,19,,-0.015495979466692782
68,h2_storage,2030,3,20,20,,-0.015495979466692782
69,h2_storage,2030,3,21,21,,-0.015495979466692782
70,h2_storage,2030,3,22,22,,-0.015495979466692782
71,h2_storage,2030,3,23,23,,-0.015495979466692782
72,h2_storage,2030,3,24,24,,-0.015495979466692782
73,h2_storage,2030,4,1,1,,-0.006860881916776322
74,h2_storage,2030,4,2,2,,-0.006860881916776322
75,h2_storage,2030,4,3,3,,-0.006860881916776322
76,h2_storage,2030,4,4,4,,-0.006860881916776322
77,h2_storage,2030,4,5,5,,-0.006860881916776322
78,h2_storage,2030,4,6,6,,-0.006860881916776322
79,h2_storage,2030,4,7,7,,-0.006860881916776322
80,h2_storage,2030,4,8,8,,-0.006860881916776322
81,h2_storage,2030,4,9,9,,-0.006860881916776322
82,h2_storage,2030,4,10,10,,-0.006860881916776322
83,h2_storage,2030,4,11,11,,-0.006860881916776322
84,h2_storage,2030,4,12,12,,-0.006860881916776322
85,h2_storage,2030,4,13,13,,-0.006860881916776322
86,h2_storage,2030,4,14,14,,-0.006860881916776322
87,h2_storage,2030,4,15,15,,-0.006860881916776322
88,h2_storage,2030,4,16,16,,-0.006860881916776322
89,h2_storage,2030,4,17,17,,-0.006860881916776322
90,h2_storage,2030,4,18,18,,-0.006860881916776322
91,h2_storage,2030,4,19,19,,-0.006860881916776322
92,h2_storage,2030,4,20,20,,-0.006860881916776322
93,h2_storage,2030,4,21,21,,-0.006860881916776322
94,h2_storage,2030,4,22,22,,-0.006860881916776322
95,h2_storage,2030,4,23,23,,-0.006860881916776322
96,h2_storage,2030,4,24,24,,-0.006860881916776322
97,h2_storage,2030,5,1,1,,-0.009816366464178413
98,h2_storage,2030,5,2,2,,-0.009816366464178413
99,h2_storage,2030,5,3,3,,-0.009816366464178413
100,h2_storage,2030,5,4,4,,-0.009816366464178413
101,h2_storage,2030,5,5,5,,-0.009816366464178413
102,h2_storage,2030,5,6,6,,-0.009816366464178413
103,h2_storage,2030,5,7,7,,-0.009816366464178413
104,h2_storage,2030,5,8,8,,-0.009816366464178413
105,h2_storage,2030,5,9,9,,-0.009816366464178413
106,h2_storage,2030,5,10,10,,-0.009816366464178413
107,h2_storage,2030,5,11,11,,-0.009816366464178413
108,h2_storage,2030,5,12,12,,-0.009816366464178413
109,h2_storage,2030,5,13,13,,-0.009816366464178413
110,h2_storage,2030,5,14,14,,-0.009816366464178413
111,h2_storage,2030,5,15,15,,-0.009816366464178413
112,h2_storage,2030,5,16,16,,-0.009816366464178413
113,h2_storage,2030,5,17,17,,-0.009816366464178413
114,h2_storage,2030,5,18,18,,-0.009816366464178413
115,h2_storage,2030,5,19,19,,-0.009816366464178413
116,h2_storage,2030,5,20,20,,-0.009816366464178413
117,h2_storage,2030,5,21,21,,-0.009816366464178413
118,h2_storage,2030,5,22,22,,-0.009816366464178413
