id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.09563326628774355
2,electrolizer,2030,1,2,2,0.0956332662877436
3,electrolizer,2030,1,3,3,0.0956332662877436
4,electrolizer,2030,1,4,4,0.0956332662877436
5,electrolizer,2030,1,5,5,0.0956332662877436
6,electrolizer,2030,1,6,6,0.0956332662877436
7,electrolizer,2030,1,7,7,0.0956332662877436
8,electrolizer,2030,1,8,8,0.0956332662877436
9,electrolizer,2030,1,9,9,0.0956332662877436
10,electrolizer,2030,1,10,10,0.0956332662877436
11,electrolizer,2030,1,11,11,0.0956332662877436
12,electrolizer,2030,1,12,12,0.0956332662877436
13,electrolizer,2030,1,13,13,0.0956332662877436
14,electrolizer,2030,1,14,14,0.0956332662877436
15,electrolizer,2030,1,15,15,0.0956332662877436
16,electrolizer,2030,1,16,16,0.0956332662877436
17,electrolizer,2030,1,17,17,0.0956332662877436
18,electrolizer,2030,1,18,18,0.0956332662877436
19,electrolizer,2030,1,19,19,0.0956332662877436
20,electrolizer,2030,1,20,20,0.0956332662877436
21,electrolizer,2030,1,21,21,0.0956332662877436
22,electrolizer,2030,1,22,22,0.0956332662877436
23,electrolizer,2030,1,23,23,0.09563326628774355
24,electrolizer,2030,1,24,24,0.0956332662877436
25,electrolizer,2030,2,1,1,0.1320812958179672
26,electrolizer,2030,2,2,2,0.1320812958179672
27,electrolizer,2030,2,3,3,0.1320812958179672
28,electrolizer,2030,2,4,4,0.1320812958179672
29,electrolizer,2030,2,5,5,0.1320812958179672
30,electrolizer,2030,2,6,6,0.1320812958179672
31,electrolizer,2030,2,7,7,0.1320812958179672
32,electrolizer,2030,2,8,8,0.1320812958179672
33,electrolizer,2030,2,9,9,0.1320812958179672
34,electrolizer,2030,2,10,10,0.1320812958179672
35,electrolizer,2030,2,11,11,0.1320812958179672
36,electrolizer,2030,2,12,12,0.1320812958179672
37,electrolizer,2030,2,13,13,0.1320812958179672
38,electrolizer,2030,2,14,14,0.1320812958179672
39,electrolizer,2030,2,15,15,0.1320812958179672
40,electrolizer,2030,2,16,16,0.1320812958179672
41,electrolizer,2030,2,17,17,0.1320812958179672
42,electrolizer,2030,2,18,18,0.1320812958179672
43,electrolizer,2030,2,19,19,0.1320812958179672
44,electrolizer,2030,2,20,20,0.1320812958179672
45,electrolizer,2030,2,21,21,0.1320812958179672
46,electrolizer,2030,2,22,22,0.1320812958179672
47,electrolizer,2030,2,23,23,0.1320812958179672
48,electrolizer,2030,2,24,24,0.1320812958179672
49,electrolizer,2030,3,1,1,0.13431358578147132
50,electrolizer,2030,3,2,2,0.13431358578147132
51,electrolizer,2030,3,3,3,0.13431358578147132
52,electrolizer,2030,3,4,4,0.13431358578147132
53,electrolizer,2030,3,5,5,0.13431358578147132
54,electrolizer,2030,3,6,6,0.13431358578147132
55,electrolizer,2030,3,7,7,0.13431358578147132
56,electrolizer,2030,3,8,8,0.13431358578147132
57,electrolizer,2030,3,9,9,0.13431358578147132
58,electrolizer,2030,3,10,10,0.13431358578147132
59,electrolizer,2030,3,11,11,0.13431358578147132
60,electrolizer,2030,3,12,12,0.13431358578147132
61,electrolizer,2030,3,13,13,0.13431358578147132
62,electrolizer,2030,3,14,14,0.13431358578147132
63,electrolizer,2030,3,15,15,0.13431358578147132
64,electrolizer,2030,3,16,16,0.13431358578147132
65,electrolizer,2030,3,17,17,0.13431358578147132
66,electrolizer,2030,3,18,18,0.13431358578147132
67,electrolizer,2030,3,19,19,0.13431358578147132
68,electrolizer,2030,3,20,20,0.13431358578147132
69,electrolizer,2030,3,21,21,0.13431358578147132
70,electrolizer,2030,3,22,22,0.13431358578147132
71,electrolizer,2030,3,23,23,0.13431358578147132
72,electrolizer,2030,3,24,24,0.13431358578147132
73,electrolizer,2030,4,1,1,0.036208341707636954
74,electrolizer,2030,4,2,2,0.03620834170763697
75,electrolizer,2030,4,3,3,0.03620834170763697
76,electrolizer,2030,4,4,4,0.03620834170763697
77,electrolizer,2030,4,5,5,0.03620834170763697
78,electrolizer,2030,4,6,6,0.03620834170763697
79,electrolizer,2030,4,7,7,0.03620834170763697
80,electrolizer,2030,4,8,8,0.03620834170763697
81,electrolizer,2030,4,9,9,0.03620834170763697
82,electrolizer,2030,4,10,10,0.03620834170763697
83,electrolizer,2030,4,11,11,0.03620834170763697
84,electrolizer,2030,4,12,12,0.03620834170763697
85,electrolizer,2030,4,13,13,0.036208341707636954
86,electrolizer,2030,4,14,14,0.03620834170763697
87,electrolizer,2030,4,15,15,0.03620834170763697
88,electrolizer,2030,4,16,16,0.03620834170763697
89,electrolizer,2030,4,17,17,0.03620834170763697
90,electrolizer,2030,4,18,18,0.03620834170763697
91,electrolizer,2030,4,19,19,0.03620834170763697
92,electrolizer,2030,4,20,20,0.03620834170763697
93,electrolizer,2030,4,21,21,0.03620834170763697
94,electrolizer,2030,4,22,22,0.03620834170763697
95,electrolizer,2030,4,23,23,0.03620834170763697
96,electrolizer,2030,4,24,24,0.03620834170763697
97,electrolizer,2030,5,1,1,0.08308020836464422
98,electrolizer,2030,5,2,2,0.08308020836464422
99,electrolizer,2030,5,3,3,0.08308020836464422
100,electrolizer,2030,5,4,4,0.08308020836464422
101,electrolizer,2030,5,5,5,0.08308020836464422
102,electrolizer,2030,5,6,6,0.08308020836464423
103,electrolizer,2030,5,7,7,0.08308020836464423
104,electrolizer,2030,5,8,8,0.08308020836464423
105,electrolizer,2030,5,9,9,0.08308020836464422
106,electrolizer,2030,5,10,10,0.08308020836464422
107,electrolizer,2030,5,11,11,0.08308020836464422
108,electrolizer,2030,5,12,12,0.08308020836464422
109,electrolizer,2030,5,13,13,0.08308020836464422
110,electrolizer,2030,5,14,14,0.08308020836464422
111,electrolizer,2030,5,15,15,0.08308020836464422
112,electrolizer,2030,5,16,16,0.08308020836464423
113,electrolizer,2030,5,17,17,0.08308020836464423
114,electrolizer,2030,5,18,18,0.08308020836464422
115,electrolizer,2030,5,19,19,0.08308020836464422
116,electrolizer,2030,5,20,20,0.08308020836464422
117,electrolizer,2030,5,21,21,0.08308020836464422
118,electrolizer,2030,5,22,22,0.08308020836464423
119,electrolizer,2030,5,23,23,0.08308020836464423
