id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.2811258907633738
2,wind,2030,false,0.4,,2.7577644119503826
3,solar,2030,false,0.5,,0.32631507256149983
4,ocgt,2030,false,0.1,,0.16906264228801166
5,electrolizer,2030,false,0.1,,1.0891765399762314
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
