id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.10324492905591542
2,h2_storage,2030,1,2,2,,-0.10324492905591542
3,h2_storage,2030,1,3,3,,-0.10324492905591542
4,h2_storage,2030,1,4,4,,-0.10324492905591542
5,h2_storage,2030,1,5,5,,-0.10324492905591542
6,h2_storage,2030,1,6,6,,-0.10324492905591542
7,h2_storage,2030,1,7,7,,-0.10324492905591542
8,h2_storage,2030,1,8,8,,-0.10324492905591542
9,h2_storage,2030,1,9,9,,-0.10324492905591542
10,h2_storage,2030,1,10,10,,-0.10324492905591542
11,h2_storage,2030,1,11,11,,-0.10324492905591542
12,h2_storage,2030,1,12,12,,-0.10324492905591542
13,h2_storage,2030,1,13,13,,-0.10324492905591542
14,h2_storage,2030,1,14,14,,-0.10324492905591542
15,h2_storage,2030,1,15,15,,-0.10324492905591542
16,h2_storage,2030,1,16,16,,-0.10324492905591542
17,h2_storage,2030,1,17,17,,-0.10324492905591542
18,h2_storage,2030,1,18,18,,-0.10324492905591542
19,h2_storage,2030,1,19,19,,-0.10324492905591542
20,h2_storage,2030,1,20,20,,-0.10324492905591542
21,h2_storage,2030,1,21,21,,-0.10324492905591542
22,h2_storage,2030,1,22,22,,-0.10324492905591542
23,h2_storage,2030,1,23,23,,-0.10324492905591542
24,h2_storage,2030,1,24,24,,-0.10324492905591542
25,h2_storage,2030,2,1,1,,-0.039101948294469696
26,h2_storage,2030,2,2,2,,-0.039101948294469696
27,h2_storage,2030,2,3,3,,-0.039101948294469696
28,h2_storage,2030,2,4,4,,-0.039101948294469696
29,h2_storage,2030,2,5,5,,-0.039101948294469696
30,h2_storage,2030,2,6,6,,-0.039101948294469696
31,h2_storage,2030,2,7,7,,-0.039101948294469696
32,h2_storage,2030,2,8,8,,-0.039101948294469696
33,h2_storage,2030,2,9,9,,-0.039101948294469696
34,h2_storage,2030,2,10,10,,-0.039101948294469696
35,h2_storage,2030,2,11,11,,-0.039101948294469696
36,h2_storage,2030,2,12,12,,-0.039101948294469696
37,h2_storage,2030,2,13,13,,-0.039101948294469696
38,h2_storage,2030,2,14,14,,-0.039101948294469696
