id,scenario,probability,total_cost
58,58,0.014285714285714285,337.1868463146317
60,60,0.014285714285714285,334.3812527291501
62,62,0.014285714285714285,339.3530335806529
64,64,0.014285714285714285,332.3742525120698
66,66,0.014285714285714285,361.5051393094183
67,67,0.014285714285714285,332.4454926102366
68,68,0.014285714285714285,355.0794880037517
70,70,0.014285714285714285,330.9854909481767
