id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.16336239309916448
2,h2_storage,2030,1,2,2,,-0.16336239309916448
3,h2_storage,2030,1,3,3,,-0.16336239309916448
4,h2_storage,2030,1,4,4,,-0.16336239309916448
5,h2_storage,2030,1,5,5,,-0.16336239309916448
6,h2_storage,2030,1,6,6,,-0.16336239309916448
7,h2_storage,2030,1,7,7,,-0.16336239309916448
8,h2_storage,2030,1,8,8,,-0.16336239309916448
9,h2_storage,2030,1,9,9,,-0.16336239309916448
10,h2_storage,2030,1,10,10,,-0.16336239309916448
11,h2_storage,2030,1,11,11,,-0.16336239309916448
12,h2_storage,2030,1,12,12,,-0.16336239309916448
13,h2_storage,2030,1,13,13,,-0.16336239309916448
14,h2_storage,2030,1,14,14,,-0.16336239309916448
15,h2_storage,2030,1,15,15,,-0.16336239309916448
16,h2_storage,2030,1,16,16,,-0.16336239309916448
17,h2_storage,2030,1,17,17,,-0.16336239309916448
18,h2_storage,2030,1,18,18,,-0.16336239309916448
19,h2_storage,2030,1,19,19,,-0.16336239309916448
20,h2_storage,2030,1,20,20,,-0.16336239309916448
21,h2_storage,2030,1,21,21,,-0.16336239309916448
22,h2_storage,2030,1,22,22,,-0.16336239309916448
23,h2_storage,2030,1,23,23,,-0.16336239309916448
24,h2_storage,2030,1,24,24,,-0.16336239309916448
25,h2_storage,2030,2,1,1,,-0.34633348869533237
26,h2_storage,2030,2,2,2,,-0.34633348869533237
27,h2_storage,2030,2,3,3,,-0.34633348869533237
28,h2_storage,2030,2,4,4,,-0.34633348869533237
29,h2_storage,2030,2,5,5,,-0.34633348869533237
30,h2_storage,2030,2,6,6,,-0.34633348869533237
31,h2_storage,2030,2,7,7,,-0.34633348869533237
32,h2_storage,2030,2,8,8,,-0.34633348869533237
33,h2_storage,2030,2,9,9,,-0.34633348869533237
34,h2_storage,2030,2,10,10,,-0.34633348869533237
35,h2_storage,2030,2,11,11,,-0.34633348869533237
36,h2_storage,2030,2,12,12,,-0.34633348869533237
37,h2_storage,2030,2,13,13,,-0.34633348869533237
38,h2_storage,2030,2,14,14,,-0.34633348869533237
39,h2_storage,2030,2,15,15,,-0.34633348869533237
40,h2_storage,2030,2,16,16,,-0.34633348869533237
41,h2_storage,2030,2,17,17,,-0.34633348869533237
42,h2_storage,2030,2,18,18,,-0.34633348869533237
43,h2_storage,2030,2,19,19,,-0.34633348869533237
44,h2_storage,2030,2,20,20,,-0.34633348869533237
