id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,214.57579378941944
2,2,0.014285714285714285,,228.48927803384814
3,3,0.014285714285714285,,226.8301318427437
4,4,0.014285714285714285,,229.40842833874925
5,5,0.014285714285714285,,225.14762728754684
6,6,0.014285714285714285,,222.37854407877396
7,7,0.014285714285714285,,232.82999698101153
8,8,0.014285714285714285,,237.2200705401717
9,9,0.014285714285714285,,229.06398910810523
10,10,0.014285714285714285,,240.96436021761093
11,11,0.014285714285714285,,244.31485212643003
12,12,0.014285714285714285,,234.45655131382085
13,13,0.014285714285714285,,227.74818627177203
14,14,0.014285714285714285,,221.03744602311411
15,15,0.014285714285714285,,232.41142611298184
16,16,0.014285714285714285,,243.698366310099
17,17,0.014285714285714285,,227.55008564350615
18,18,0.014285714285714285,,224.47791870101784
19,19,0.014285714285714285,,231.05753136411195
20,20,0.014285714285714285,,257.91145632260645
21,21,0.014285714285714285,,270.0885260472995
22,22,0.014285714285714285,,263.1208716934557
23,23,0.014285714285714285,,273.9520571988973
24,24,0.014285714285714285,,247.91645442310514
25,25,0.014285714285714285,,258.4119763686352
26,26,0.014285714285714285,,277.3637640291942
27,27,0.014285714285714285,,270.62642888005064
28,28,0.014285714285714285,,268.02631065691236
29,29,0.014285714285714285,,284.34640863606575
30,30,0.014285714285714285,,268.66788096780806
31,31,0.014285714285714285,,277.2158646430137
32,32,0.014285714285714285,,267.06978378808077
33,33,0.014285714285714285,,265.2640554117861
34,34,0.014285714285714285,,283.08085915229213
35,35,0.014285714285714285,,262.2439811586526
36,36,0.014285714285714285,,270.15830819633237
37,37,0.014285714285714285,,238.7731064047497
38,38,0.014285714285714285,,327.15363230573195
39,39,0.014285714285714285,,331.49364634978855
40,40,0.014285714285714285,,301.9879127814201
41,41,0.014285714285714285,,309.8891851737667
42,42,0.014285714285714285,,331.2566435372927
43,43,0.014285714285714285,,324.3796350773126
44,44,0.014285714285714285,,317.3856751906408
45,45,0.014285714285714285,,345.3411362450107
46,46,0.014285714285714285,,337.6789092192745
47,47,0.014285714285714285,,336.2507904134656
48,48,0.014285714285714285,,351.86934605764964
49,49,0.014285714285714285,,330.6827296527632
50,50,0.014285714285714285,,305.47934756512615
51,51,0.014285714285714285,,344.4398593977639
52,52,0.014285714285714285,,325.55557594252826
53,53,0.014285714285714285,,333.1611500814972
54,54,0.014285714285714285,,330.3258185913063
55,55,0.014285714285714285,,316.7211370008521
56,56,0.014285714285714285,,311.1608513708881
57,57,0.014285714285714285,,371.3106145468811
58,58,0.014285714285714285,,374.28944272971745
59,59,0.014285714285714285,,350.7623022940523
60,60,0.014285714285714285,,374.31177740446014
61,61,0.014285714285714285,,343.5031910187528
62,62,0.014285714285714285,,380.8850640177923
63,63,0.014285714285714285,,349.308966033203
64,64,0.014285714285714285,,371.0032106745351
65,65,0.014285714285714285,,366.24971341906536
66,66,0.014285714285714285,,397.0667364865203
67,67,0.014285714285714285,,372.19410042149497
68,68,0.014285714285714285,,390.68589415756617
69,69,0.014285714285714285,,345.59628003977014
70,70,0.014285714285714285,,371.78490629770636
