id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-0.021508768147435946
2,h2_storage,2030,1,2,2,,-0.02150876814743595
3,h2_storage,2030,1,3,3,,-0.02150876814743595
4,h2_storage,2030,1,4,4,,-0.02150876814743595
5,h2_storage,2030,1,5,5,,-0.02150876814743595
6,h2_storage,2030,1,6,6,,-0.02150876814743595
7,h2_storage,2030,1,7,7,,-0.02150876814743595
8,h2_storage,2030,1,8,8,,-0.02150876814743595
9,h2_storage,2030,1,9,9,,-0.02150876814743595
10,h2_storage,2030,1,10,10,,-0.02150876814743595
11,h2_storage,2030,1,11,11,,-0.02150876814743595
12,h2_storage,2030,1,12,12,,-0.02150876814743595
13,h2_storage,2030,1,13,13,,-0.02150876814743595
14,h2_storage,2030,1,14,14,,-0.02150876814743595
15,h2_storage,2030,1,15,15,,-0.02150876814743595
16,h2_storage,2030,1,16,16,,-0.02150876814743595
17,h2_storage,2030,1,17,17,,-0.02150876814743595
18,h2_storage,2030,1,18,18,,-0.02150876814743595
19,h2_storage,2030,1,19,19,,-0.02150876814743595
20,h2_storage,2030,1,20,20,,-0.02150876814743595
21,h2_storage,2030,1,21,21,,-0.02150876814743595
22,h2_storage,2030,1,22,22,,-0.02150876814743595
23,h2_storage,2030,1,23,23,,-0.02150876814743595
24,h2_storage,2030,1,24,24,,-0.02150876814743595
25,h2_storage,2030,2,1,1,,-0.00826230194193457
26,h2_storage,2030,2,2,2,,-0.00826230194193457
27,h2_storage,2030,2,3,3,,-0.00826230194193457
28,h2_storage,2030,2,4,4,,-0.00826230194193457
29,h2_storage,2030,2,5,5,,-0.00826230194193457
30,h2_storage,2030,2,6,6,,-0.00826230194193457
31,h2_storage,2030,2,7,7,,-0.00826230194193457
32,h2_storage,2030,2,8,8,,-0.00826230194193457
33,h2_storage,2030,2,9,9,,-0.00826230194193457
34,h2_storage,2030,2,10,10,,-0.00826230194193457
