id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_conversion
1,electrolizer,2030,1,1,1,0.0013584603616588961
2,electrolizer,2030,1,2,2,0.0013584603616588961
3,electrolizer,2030,1,3,3,0.0013584603616588961
4,electrolizer,2030,1,4,4,0.0013584603616588961
5,electrolizer,2030,1,5,5,0.0013584603616588961
6,electrolizer,2030,1,6,6,0.0013584603616588961
7,electrolizer,2030,1,7,7,0.0013584603616588961
8,electrolizer,2030,1,8,8,0.0013584603616588961
9,electrolizer,2030,1,9,9,0.0339615090414724
10,electrolizer,2030,1,10,10,0.0339615090414724
11,electrolizer,2030,1,11,11,0.033961509041472396
12,electrolizer,2030,1,12,12,0.033961509041472396
13,electrolizer,2030,1,13,13,0.033961509041472396
14,electrolizer,2030,1,14,14,0.033961509041472396
15,electrolizer,2030,1,15,15,0.033961509041472396
16,electrolizer,2030,1,16,16,0.033961509041472396
17,electrolizer,2030,1,17,17,0.033961509041472396
18,electrolizer,2030,1,18,18,0.033961509041472396
19,electrolizer,2030,1,19,19,0.033961509041472396
20,electrolizer,2030,1,20,20,0.018843342936793885
21,electrolizer,2030,1,21,21,0.0013584603616588961
22,electrolizer,2030,1,22,22,0.0013584603616588961
23,electrolizer,2030,1,23,23,0.0013584603616588961
24,electrolizer,2030,1,24,24,0.0013584603616588961
25,electrolizer,2030,2,1,1,0.03690154209876744
26,electrolizer,2030,2,2,2,0.03690154209876744
27,electrolizer,2030,2,3,3,0.03690154209876744
28,electrolizer,2030,2,4,4,0.03690154209876744
29,electrolizer,2030,2,5,5,0.03690154209876744
30,electrolizer,2030,2,6,6,0.03690154209876744
31,electrolizer,2030,2,7,7,0.03690154209876744
32,electrolizer,2030,2,8,8,0.03690154209876744
33,electrolizer,2030,2,9,9,0.03690154209876744
34,electrolizer,2030,2,10,10,0.03690154209876744
35,electrolizer,2030,2,11,11,0.03690154209876744
36,electrolizer,2030,2,12,12,0.03690154209876744
37,electrolizer,2030,2,13,13,0.03690154209876744
38,electrolizer,2030,2,14,14,0.03690154209876744
39,electrolizer,2030,2,15,15,0.03690154209876744
40,electrolizer,2030,2,16,16,0.03690154209876744
41,electrolizer,2030,2,17,17,0.03690154209876744
42,electrolizer,2030,2,18,18,0.03690154209876744
43,electrolizer,2030,2,19,19,0.03690154209876744
44,electrolizer,2030,2,20,20,0.03690154209876744
45,electrolizer,2030,2,21,21,0.03690154209876744
46,electrolizer,2030,2,22,22,0.03690154209876744
47,electrolizer,2030,2,23,23,0.03690154209876744
48,electrolizer,2030,2,24,24,0.03690154209876744
49,electrolizer,2030,3,1,1,0.009142891892106429
50,electrolizer,2030,3,2,2,0.009142891892106429
51,electrolizer,2030,3,3,3,0.009142891892106429
52,electrolizer,2030,3,4,4,0.009142891892106429
53,electrolizer,2030,3,5,5,0.009142891892106429
54,electrolizer,2030,3,6,6,0.009142891892106434
55,electrolizer,2030,3,7,7,0.009142891892106429
56,electrolizer,2030,3,8,8,0.009142891892106434
57,electrolizer,2030,3,9,9,0.009142891892106429
58,electrolizer,2030,3,10,10,0.009142891892106429
59,electrolizer,2030,3,11,11,0.009142891892106434
60,electrolizer,2030,3,12,12,0.009142891892106429
61,electrolizer,2030,3,13,13,0.009142891892106429
62,electrolizer,2030,3,14,14,0.009142891892106429
