id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution,dual_accumulated_storage_intra_period
1,h2_storage,2030,1,1,1,,-25.338564547046104
2,h2_storage,2030,1,2,2,,-25.338564547046104
3,h2_storage,2030,1,3,3,,-25.338564547046104
4,h2_storage,2030,1,4,4,,-25.338564547046104
5,h2_storage,2030,1,5,5,,-25.338564547046104
6,h2_storage,2030,1,6,6,,-25.338564547046104
7,h2_storage,2030,1,7,7,,-25.338564547046104
8,h2_storage,2030,1,8,8,,-25.338564547046104
9,h2_storage,2030,1,9,9,,-25.338564547046104
10,h2_storage,2030,1,10,10,,-25.338564547046104
11,h2_storage,2030,1,11,11,,-25.338564547046104
12,h2_storage,2030,1,12,12,,-25.338564547046104
13,h2_storage,2030,1,13,13,,-25.338564547046104
14,h2_storage,2030,1,14,14,,-25.338564547046104
15,h2_storage,2030,1,15,15,,-25.338564547046104
16,h2_storage,2030,1,16,16,,-25.338564547046104
17,h2_storage,2030,1,17,17,,-25.338564547046104
18,h2_storage,2030,1,18,18,,-25.338564547046104
19,h2_storage,2030,1,19,19,,-25.338564547046104
20,h2_storage,2030,1,20,20,,-25.338564547046104
21,h2_storage,2030,1,21,21,,-25.338564547046104
22,h2_storage,2030,1,22,22,,-25.338564547046104
23,h2_storage,2030,1,23,23,,-25.338564547046104
24,h2_storage,2030,1,24,24,,-25.338564547046104
25,h2_storage,2030,2,1,1,,-0.009000000000000003
26,h2_storage,2030,2,2,2,,-0.009000000000000003
27,h2_storage,2030,2,3,3,,-0.009000000000000003
28,h2_storage,2030,2,4,4,,-0.009000000000000003
29,h2_storage,2030,2,5,5,,-0.009000000000000003
30,h2_storage,2030,2,6,6,,-0.009000000000000003
31,h2_storage,2030,2,7,7,,-0.009000000000000003
32,h2_storage,2030,2,8,8,,-0.009000000000000003
33,h2_storage,2030,2,9,9,,-0.009000000000000003
34,h2_storage,2030,2,10,10,,-0.009000000000000003
35,h2_storage,2030,2,11,11,,-0.009000000000000003
36,h2_storage,2030,2,12,12,,-0.009000000000000003
37,h2_storage,2030,2,13,13,,-0.009000000000000003
38,h2_storage,2030,2,14,14,,-0.009000000000000003
39,h2_storage,2030,2,15,15,,-0.009000000000000003
40,h2_storage,2030,2,16,16,,-0.009000000000000003
