id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.2119520609218581
2,wind,2030,false,0.4,,3.088489642161369
3,solar,2030,false,0.5,,0.1914485788353685
4,ocgt,2030,false,0.1,,0.7476737132290723
5,electrolizer,2030,false,0.1,,1.102107714347785
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
