id,scenario,probability,solution
1,39,0.9,0.0
2,54,0.012499999999999997,69.640484507759
3,56,0.012499999999999997,72.8561079142825
4,57,0.012499999999999997,66.83663965022144
5,58,0.012499999999999997,88.64518401067613
6,63,0.012499999999999997,98.55663149563966
7,64,0.012499999999999997,63.63410788186702
8,66,0.012499999999999997,67.3726199618949
9,67,0.012499999999999997,92.02330492937786
