id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,177.09104133573862
2,2,0.014285714285714285,,193.84403610566477
3,3,0.014285714285714285,,194.3299239535566
4,4,0.014285714285714285,,196.87987325212887
5,5,0.014285714285714285,,193.0357955921067
6,6,0.014285714285714285,,187.01751992426543
7,7,0.014285714285714285,,197.80218870858468
8,8,0.014285714285714285,,203.96478964961983
9,9,0.014285714285714285,,191.51990445552252
10,10,0.014285714285714285,,210.50824845233296
11,11,0.014285714285714285,,206.4234286105533
12,12,0.014285714285714285,,204.70105004387872
13,13,0.014285714285714285,,186.7658621079902
14,14,0.014285714285714285,,183.43374792657698
15,15,0.014285714285714285,,198.2639545102559
16,16,0.014285714285714285,,212.20438912790289
17,17,0.014285714285714285,,193.5182333169939
18,18,0.014285714285714285,,185.99214754522725
19,19,0.014285714285714285,,194.99451822307313
20,20,0.014285714285714285,,217.09751847121638
21,21,0.014285714285714285,,232.03167584595067
22,22,0.014285714285714285,,223.92908760520885
23,23,0.014285714285714285,,237.90410948160445
24,24,0.014285714285714285,,199.16581146686786
25,25,0.014285714285714285,,217.55584781597315
26,26,0.014285714285714285,,239.9645663431173
27,27,0.014285714285714285,,234.47689348144294
28,28,0.014285714285714285,,225.9211846043067
29,29,0.014285714285714285,,253.33550478488087
30,30,0.014285714285714285,,225.63850796668137
31,31,0.014285714285714285,,245.99228159988982
32,32,0.014285714285714285,,228.601913068875
33,33,0.014285714285714285,,223.90665165709837
34,34,0.014285714285714285,,246.75982984560903
35,35,0.014285714285714285,,222.6351228607818
36,36,0.014285714285714285,,231.66853851522356
37,37,0.014285714285714285,,197.6758627088781
38,38,0.014285714285714285,,285.1238481364291
39,39,0.014285714285714285,,289.3967322140287
40,40,0.014285714285714285,,249.8915635549994
41,41,0.014285714285714285,,266.2045616579953
42,42,0.014285714285714285,,290.272541229659
43,43,0.014285714285714285,,280.1325852130934
44,44,0.014285714285714285,,278.5140371225231
45,45,0.014285714285714285,,312.34774295987785
46,46,0.014285714285714285,,296.79085311361735
47,47,0.014285714285714285,,291.5869386189122
48,48,0.014285714285714285,,315.0397438082837
49,49,0.014285714285714285,,287.31252995826685
50,50,0.014285714285714285,,260.56666699291173
51,51,0.014285714285714285,,307.17458219856985
52,52,0.014285714285714285,,286.43133460473695
53,53,0.014285714285714285,,295.62196646196884
54,54,0.014285714285714285,,285.21656326188844
55,55,0.014285714285714285,,275.66556451813517
56,56,0.014285714285714285,,266.9563359616096
57,57,0.014285714285714285,,328.4970125030963
58,58,0.014285714285714285,,337.1868463146317
59,59,0.014285714285714285,,309.3354045874469
60,60,0.014285714285714285,,334.3812527291501
61,61,0.014285714285714285,,289.387972323325
62,62,0.014285714285714285,,339.3530335806529
63,63,0.014285714285714285,,305.6653058025814
64,64,0.014285714285714285,,332.3742525120698
65,65,0.014285714285714285,,324.44699695507575
66,66,0.014285714285714285,,361.5051393094183
67,67,0.014285714285714285,,332.4454926102366
68,68,0.014285714285714285,,355.0794880037517
69,69,0.014285714285714285,,298.9230684018408
70,70,0.014285714285714285,,330.9854909481767
