id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.2610330257489808
2,wind,2030,false,0.4,,2.5597807495505003
3,solar,2030,false,0.5,,0.16052736085430955
4,ocgt,2030,false,0.1,,0.47493746136459897
5,electrolizer,2030,false,0.1,,1.0603481951316913
6,wind_offshore,2030,false,0.4,,0.0
7,battery,2030,false,0.05,,0.0
