asset,benchmark_solution,approximation_solution,diff
ccgt,1.2730524114921946,1.2303662791769625,-0.033530538043754235
wind,2.625562405124603,2.7644711319290005,0.05290627506444855
solar,0.5350687023060919,0.7787311878946741,0.45538541973847757
ocgt,0.0,0.14232751717922462,0.14232751717922462
electrolizer,1.0,1.0368640091822294,0.03686400918222943
wind_offshore,0.0,0.0,0.0
battery,0.0,0.0,0.0
e_demand_lol,0.0,0.0,0.0
h2_demand_lol,0.0,0.0,0.0
