id,scenario,probability,solution,total_cost
1,1,0.014285714285714285,,185.9996952112475
2,2,0.014285714285714285,,182.01926258743495
3,3,0.014285714285714285,,171.3682098626371
4,4,0.014285714285714285,,187.09393383205344
5,5,0.014285714285714285,,189.24565170240848
6,6,0.014285714285714285,,176.84629343116507
7,7,0.014285714285714285,,194.3037540688285
8,8,0.014285714285714285,,175.97993685501226
9,9,0.014285714285714285,,189.16610958345353
10,10,0.014285714285714285,,167.7156922097893
11,11,0.014285714285714285,,168.7983165374921
12,12,0.014285714285714285,,180.8081987188761
13,13,0.014285714285714285,,176.86052067832713
14,14,0.014285714285714285,,178.89127884256968
15,15,0.014285714285714285,,189.57710305284672
16,16,0.014285714285714285,,168.04010029980262
17,17,0.014285714285714285,,169.0942712599188
18,18,0.014285714285714285,,205.99407634871952
19,19,0.014285714285714285,,205.80027677432906
20,20,0.014285714285714285,,218.04261329007338
21,21,0.014285714285714285,,212.51478358751788
22,22,0.014285714285714285,,217.53411958382375
23,23,0.014285714285714285,,218.52226324907366
24,24,0.014285714285714285,,214.72347857279206
25,25,0.014285714285714285,,206.41011493273515
26,26,0.014285714285714285,,225.86757448130447
27,27,0.014285714285714285,,192.57514356685013
28,28,0.014285714285714285,,242.4091061348956
29,29,0.014285714285714285,,209.5292041350477
30,30,0.014285714285714285,,204.03216161251254
31,31,0.014285714285714285,,205.16947346758818
32,32,0.014285714285714285,,176.8606343117468
33,33,0.014285714285714285,,258.8565926920824
34,34,0.014285714285714285,,279.57482959484446
35,35,0.014285714285714285,,221.763093182079
36,36,0.014285714285714285,,245.59848977233048
37,37,0.014285714285714285,,268.2384007462016
38,38,0.014285714285714285,,238.9569608192399
39,39,0.014285714285714285,,263.8194067657633
40,40,0.014285714285714285,,251.6128561472119
41,41,0.014285714285714285,,281.30891518980286
42,42,0.014285714285714285,,254.62582444453105
43,43,0.014285714285714285,,291.4998194061152
44,44,0.014285714285714285,,270.5474207407819
45,45,0.014285714285714285,,264.42007899786256
46,46,0.014285714285714285,,241.39740157381527
47,47,0.014285714285714285,,290.5930291569733
48,48,0.014285714285714285,,260.8991826366904
49,49,0.014285714285714285,,242.326965411587
50,50,0.014285714285714285,,263.01122167525466
51,51,0.014285714285714285,,260.2226502175694
52,52,0.014285714285714285,,271.35659157407855
53,53,0.014285714285714285,,227.7262350519395
54,54,0.014285714285714285,,288.4844220437371
55,55,0.014285714285714285,,287.85865550148714
56,56,0.014285714285714285,,299.70598840552327
57,57,0.014285714285714285,,312.661600118773
58,58,0.014285714285714285,,256.8388095145709
59,59,0.014285714285714285,,276.6945822913314
60,60,0.014285714285714285,,316.26419283303136
61,61,0.014285714285714285,,343.81751166990495
62,62,0.014285714285714285,,279.64814754661535
63,63,0.014285714285714285,,317.3159674226934
64,64,0.014285714285714285,,281.36499451479455
65,65,0.014285714285714285,,301.3477756133676
66,66,0.014285714285714285,,328.8460802796951
67,67,0.014285714285714285,,295.2328148219802
68,68,0.014285714285714285,,267.4538452922258
69,69,0.014285714285714285,,297.1295687927898
70,70,0.014285714285714285,,303.976322561794
